Word_Original,Hierarchical_Entity_Tag
"புலம்பப்,ALONE"
"பிரிய,SEPARATE"
"அனை,SO_MANY"
"நலம்,BEAUTY"
"உடையளோ,HAS_SHE"
"மகிழ்ந,HUSBAND"
"நின்,YOUR"
"பெண்டே,WIFE"
"விண்டு,?"
"அன்ன,LIKE"
"வெண்ணெல்,WHITE_RICE"
"போர்வின்,?"
"கைவண்,HAND_GENEROUS"
"விராஅன்,?"
"இருப்பை,IRUPPAI_TREE"
"அன்ன,LIKE"
"இவள்,SHE"
"அணங்கு,GODDESS"
"உற்றனை,OBTAINED"
"போறி,LIKE"
"பிறர்க்கு,TO_OTHERS"
"மனையையால்,HOME"
"வாழி,LONG_LIVE"
"நீயே,YOU"
"கேட்சின்,?"
"வாழியோ,LONG_LIVE"
"மகிழ்ந,HUSBAND"
"ஆற்றுற,?"
"மையல்,CONFUSION"
"நெஞ்சிற்கு,TO_HEART"
"எவ்வம்,SORROW"
"தீர,REMOVE"
"நினக்கு,FOR_YOU"
"மருந்து,MEDICINE"
"தாகிய,BECOME"
"யான்,I"
"இனி,NOW"
"இவட்கு,FOR_HER"
"மருந்து,MEDICINE"
"அன்மை,NOT_BEING"
"நோம்,GRIEVE"
"என்,MY"
"நெஞ்சே,HEART"
"பழனக்,MEADOW"
"கம்புள்,?"
"பயிர்ப்பெடை,CRYING_FEMALE"
"அகவும்,CALLS"
"கழனி,FIELD"
"யுரநின்,?"
"மொழிவல்,WILL_SPEAK"
"என்றும்,EVER"
"துங்சுமனை,?"
"நெடுநகர்,LONG_PALACE"
"வருதி,COME"
"அஞ்சாயோ,NOT_FEAR"
"இவள்,SHE"
"தந்தைகை,FATHER_HAND"
"வேலே,SPEAR"
"நறுவடி,SWEET_CUT"
"மாஅத்து,MANGO_TREE"
"விளைந்து,RIPENED"
"கு,FALL"
"தீப்பழம்,RIPE_FRUIT"
"நெடுநீர்ப்,LONG_WATER"
"பொய்கைத்,POND"
"துடுமென,SOUND"
"விழூஉம்,FALLS"
"கைவண்மத்தி,?"
"கழாஅர்,?"
"அன்ன,LIKE"
"நல்லோர்,GOOD_PEOPLE"
"நல்லோர்,GOOD_PEOPLE"
"நாடி,SEEKING"
"வதுவை,MARRIAGE"
"அயர,CELEBRATE"
"விரும்புதி,DESIRE"
"நீயே,YOU"
"இந்திர,INDRA"
"விழவின்,FESTIVAL"
"பூவின்,FLOWER"
"அன்ன,LIKE"
"புந்தலைப்,?"
"பேடை,FEMALE"
"வரிநிழல்,STRIPED_SHADE"
"அகவும்,CALLS"
"இவ்வூர்,THIS_VILLAGE"
"மங்கையர்த்,WOMEN"
"தொகுத்து,GATHERING"
"இனி,NOW"
"எவ்வூர்,WHICH_VILLAGE"
"நின்றன்று,STOOD"
"மகிழ்ந,HUSBAND"
"நின்,YOUR"
"தேரே,CHARIOT"
"பொய்கைப்,POND"
"பள்ளிப்,BED"
"புலவுநாறு,STENCH_SMELLING"
"நீர்நாய்,OTTER"
"வாளை,VAALAI_FISH"
"நாளிரை,DAILY_PREY"
"பெறூஉம்,GETS"
"ஊர,OH_CHIEFTAIN"
"எம்நலம்,OUR_BEAUTY"
"தொலைவ,PERISH"
"தாயினும்,EVEN_IF"
"துன்னலம்,WE_WILL_NOT_APPROACH"
"பெரும,LORD"
"பிறர்த்,OTHERS"
"தோய்ந்த,TOUCHED"
"மார்பே,CHEST"
"அலமரல்,CONFUSED"
"ஆயமோடு,WITH_TROOP"
"அமர்துணை,LOVED_COMPANION"
"தழீஇ,EMBRACE"
"நலமிகு,BEAUTY_GREAT"
"புதுப்புனல்,NEW_WATER"
"ஆட,BATHE"
"கண்டோர்,THOSE_WHO_SAW"
"ஒருவரும்,ONE"
"இருவரும்,TWO"
"அல்லர்,NOT"
"பலரே,MANY"
"தெய்ய,?"
"எம்,OUR"
"மறையாதீமே,DO_NOT_HIDE"
"கரும்புநடு,SUGARCANE_PLANT"
"பாத்தியில்,IN_BED"
"கலித்த,ABUNDANT"
"ஆம்பல்,AMPA_LILY"
"சுரும்பு,BEE"
"பசி,HUNGER"
"களையும்,REMOVES"
"பெரும்புன,?"
"லூர,OH_CHIEFTAIN"
"புதல்வனை,SON"
"ஈன்ற,GAVE_BIRTH"
"எம்,OUR"
"மேனி,BODY"
"முயங்கன்மோ,DO_NOT_EMBRACE"
"தெய்ய,?"
"நின்,YOUR"
"மார்பு,CHEST"
"சிதைப்பதுவே,DESTROYS"
"உடலினேன்,WILL_FIGHT"
"அல்லேன்,NOT"
"பொய்யாது,TRUTHFULLY"
"உரைமோ,SPEAK"
"யாரவள்,WHO_SHE"
"மகிழ்ந,HUSBAND"
"தானே,SHE"
"தேரொடு,WITH_CHARIOT"
"தளர்நடை,UNSTEADY_WALK"
"பதல்வனை,?"
"உள்ளி,THINKING"
"நின்,YOUR"
"வளவமனை,?"
"வருதலும்,COMING"
"வெளவியோனே,STOLE"
"மடவள்,SIMPLE"
"அம்மநீ,AH_YOU"
"இனி,NOW"
"கொண்டோளே,TOOK"
"தன்னொடு,WITH_HER"
"நிகரா,NOT_EQUAL"
"என்னொடு,WITH_ME"
"நிகரிப்,CONSIDER_EQUAL"
"பெருநலம்,GREAT_BEAUTY"
"தருக்கும்,PRIDE"
"என்ப,SAY"
"விரிமலர்த்,SPREAD_FLOWER"
"தாதுண்,POLLEN_EAT"
"வண்டினும்,THAN_BEES"
"பலரே,MANY"
"ஓதி,HAIR"
"ஒண்ணுதல்,BRIGHT_FOREHEAD"
"பசப்பித்,PALE"
"தோரே,?"
"கன்னி,?"
"விடியல்,DAWN"
"கணக்கால்,?"
"ஆம்பல்,AMPA_LILY"
"தாமரை,LOTUS"
"போல,LIKE"
"மலரும்,BLOOMS"
"ஊர,OH_CHIEFTAIN"
"பேணாளோ,NOT_CHERISH"
"நின்,YOUR"
"பெண்டே,WIFE"
"யாந்தன்,WE"
"அடங்கவும்,SUBMIT"
"தான்,HE"
"அடங்கலளே,NOT_SUBMIT"
"கண்டனெம்,SAW"
"அல்லமோ,NOT"
"மகிழ்ந,HUSBAND"
"நின்,YOUR"
"பெண்டே,WIFE"
"பலராடு,MANY_DANCE"
"பெருந்துரை,GREAT_POOL"
"மலரொடு,WITH_FLOWER"
"வந்த,CAME"
"தண்புனல்,COOL_WATER"
"வண்டல்,?"
"உய்த்தென,DRIVEN"
"உண்கண்,PAINTED_EYE"
"சிவப்ப,RED"
"அழுது,CRYING"
"நின்றோளே,STOOD"
"பழனப்,MEADOW"
"பன்மீன்,MANY_FISH"
"அருந்த,EAT"
"நாரை,STORK"
"கழனி,FIELD"
"மருதின்,MARUTHAM_TREE"
"சென்னிச்,HEAD"
"சேக்கும்,REST"
"மாநீர்ப்,GREAT_WATER"
"பொய்கை,POND"
"யாணர்,RENEWAL"
"ஊர,OH_CHIEFTAIN"
"தூயர்,PURE"
"நறியர்,FRAGRANT"
"நின்,YOUR"
"பெண்டிர்,WOMEN"
"பேஎய்,DEMON"
"அனையம்யாம்,LIKE_US"
"சேய்பயந்தனமே,?"
"சூதார்,GAMBLER"
"குறுந்தொடிச்,SHORT_BANGLE"
"சூரமை,?"
"நுடக்கத்து,?"
"நின்வெம்,YOUR_HOT"
"காதலி,LOVER"
"தழீஇ,EMBRACE"
"நெருநை,YESTERDAY"
"ஆடினை,PLAYED"
"என்ப,SAY"
"புனலே,WATER"
"அலரே,GOSSIP"
"மறைத்தல்,HIDING"
"ஒல்லுமோ,POSSIBLE"
"மகிழ்ந,HUSBAND"
"புதைத்தல்,BURYING"
"ஒல்லுமோ,POSSIBLE"
"ஞாயிற்றது,SUN"
"ஒளியே,LIGHT"
"வயல்,FIELD"
"மலர்,FLOWER"
"ஆம்பல்,AMPA_LILY"
"கயில்,?"
"அமை,?"
"நுடங்குதலைத்,WAVING_HEAD"
"திதலை,FRECKLE"
"அல்குல்,WAIST"
"துயல்வரும்,WAVING"
"கூந்தல்,HAIR"
"குவளை,KUVALAI"
"உண்கன்,?"
"ஏஎர்,BEAUTY"
"மெல்லியல்,SOFT_NATURE"
"மலரார்,FLOWER_FILLED"
"மலிர்நிறை,FULL"
"வந்தென,CAME"
"புனலாடு,WATER_BATHER"
"புணர்துனை,?"
"ஆயினள்,BECAME"
"எமக்கே,FOR_US"
"வண்ண,COLORED"
"ஒந்தழை,?"
"நுடங்க,WAVE"
"வால்இழை,WHITE_JEWEL"
"ஒண்ணுதல்,BRIGHT_FOREHEAD"
"அரிவை,WOMAN"
"பண்ணை,?"
"பாய்ந்தென,LEAPED"
"கள்,HONEY"
"நறுங்,FRAGRANT"
"குவளை,KUVALAI"
"நாறி,SMELLING"
"தண்ணென்றிசினே,COOL_BECAME"
"பெருந்துறைப்,GREAT_GHAT"
"புனவே,WATER"
"விசும்பிழி,SKY_FALL"
"தோகை,PEACOCK"
"சீர்போன்றிசினே,LIKE_FEATHER"
"பசும்பொன்,FRESH_GOLD"
"அவிரிழை,SHINING_JEWEL"
"பைய,SLOWLY"
"நிழற்ற,SHADE"
"கரைசேர்,SHORE_JOINED"
"மருதம்,MARUTHAM_TREE"
"ஏறி,CLIMBING"
"பண்ணை,?"
"பாய்வோள்,LEAPING_WOMAN"
"தண்ணறுங்,COOL_FRAGRANT"
"கதுப்பே,HAIR"
"பலர்,MANY"
"இவண்,HERE"
"ஒவ்வாய்,NOT_EQUAL"
"மகிழ்ந,HUSBAND"
"அதனால்,THEREFORE"
"அலர்தொடங்கின்றால்,GOSSIP_STARTED"
"ஊரே,VILLAGE"
"மலர,BLOOM"
"தொன்னிலை,ANCIENT_STATE"
"மருதத்துப்,MARUTHAM_TREE"
"பெருந்துறை,GREAT_GHAT"
"நின்னோடு,WITH_YOU"
"ஆடினள்,PLAYED"
"தண்புனல்,COOL_WATER"
"அதுவே,THAT"
"பஞ்சாய்க்,COTTON"
"கூந்தல்,HAIR"
"பசுமலர்ச்,FRESH_FLOWER"
"சுணங்கின்,FRECKLE"
"தண்புணல்,COOL_WATER"
"ஆடித்தல்,BATHING"
"நல்ம்மேம்பட்டனள்,?"
"ஒள்தொடி,BRIGHT_BANGLE"
"மடவரால்,GENTLE"
"நின்னோடு,WITH_YOU"
"அந்தர,?"
"மகளிர்க்குத்,TO_WOMEN"
"தெய்வமும்,GODDESS"
"போன்றே,LIKE"
"அம்ம,AH"
"வாழியோ,LONG_LIVE"
"மகிழ்ந,HUSBAND"
"நின்,YOUR"
"மொழிவல்,WILL_SPEAK"
"பேரூர்,GREAT_VILLAGE"
"அலர்எழ,GOSSIP_RISE"
"நீரலை,WAVE"
"கலங்கி,CONFUSED"
"நின்னொடு,WITH_YOU"
"தண்புணல்,COOL_WATER"
"ஆடுதும்,WILL_BATHE"
"எம்மோடு,WITH_US"
"சென்மோ,GO"
"செல்லல்,GO"
"நின்,YOUR"
"மனையே,HOUSE"
"கதிரிலை,RAY_LEAF"
"நெடுவேல்,LONG_SPEAR"
"கடுமான்,FAST_HORSE"
"கிள்ளி,KILLI"
"மதில்கொல்,WALL_KILL"
"யானையின்,ELEPHANT"
"கதழ்புநெறி,FAST_PATH"
"வந்த,CAME"
"சிறையழி,WING_LOST"
"புதுப்புனல்,NEW_WATER"
"ஆடுகம்,WILL_BATHE"
"எம்மொடு,WITH_US"
"கொண்மோ,BRING"
"எம்,OUR"
"தோள்புரை,SHOULDER_LIKE"
"புனையே,?"
"புதுப்புனல்,NEW_WATER"
"ஆடி,BATHING"
"அமர்த்த,PLEASED"
"கண்ணள்,EYE"
"யார்மகள்,WHOSE_DAUGHTER"
"இவளென,THIS"
"பற்றிய,CAUGHT"
"மகிழ்ந,HUSBAND"
"யார்மகள்,WHOSE_DAUGHTER"
"ஆயினும்,EVEN_IF"
"அறியா,NOT_KNOWING"
"நீயார்,YOU_WHO"
"மகனை,SON"
"எம்,OUR"
"பற்றியோயே,CAUGHT"
"புலக்குவேம்,WILL_BE_ANGRY"
"அல்லேם,NOT"
"பொய்யாது,TRUTHFULLY"
"உரைமோ,SPEAK"
"நலத்தகு,GOOD_NATURE"
"மகளிர்க்குத்,TO_WOMEN"
"தோள்துணை,SHOULDER_HELP"
"யாகி,BEING"
"தலைப்பெயல்,HEAD_RAIN"
"செம்புனல்,RED_WATER"
"ஆடி,BATHING"
"தவ,?"
"நனி,VERY"
"சிவந்தன,TURNED_RED"
"மகிழ்ந,HUSBAND"
"நின்,YOUR"
"கண்ணே,EYES"
"குருகு,HERON"
"உடைத்,HAVING"
"தூண்ட,?"
"வெள்,WHITE"
"அகட்டு,?"
"யாமை,TURTLE"
"அரிப்பறை,?"
"வினைஞர்,WORKERS"
"அல்குமிசை,?"
"கூட்டும்,JOINS"
"மலரணி,FLOWER_ORNAMENT"
"வாயில்,DOOR"
"பொய்கை,POND"
"ஊரநீ,CHIEFTAIN_YOU"
"என்னை,ME"
"நயந்தனென்,LOVED"
"என்ற,SAID"
"நின்,YOUR"
"மனையோள்,WIFE"
"கேட்கின்,IF_HEARS"
"வருந்துவள்,WILL_SUFFER"
"பெரிதே,GREATLY"
"வெகுண்டனள்,ANGRY"
"என்ப,SAY"
"பாணநின்,BARD_YOUR"
"தலைமகள்,WOMAN"
"மகிழ்நன்,HUSBAND"
"மார்பின்,CHEST"
"அவிழினர்,?"
"நறுந்தார்,SWEET_GARLAND"
"தாதுண்,POLLEN_EAT"
"பறவை,BIRD"
"வந்து,COME"
"எம்,OUR"
"போதார்,FLOWER_FILLED"
"கூந்தல்,HAIR"
"இருந்தன,SAT"
"எனவே,SAYING"
"மணந்தனை,JOINED"
"அருளாய்,NOT_GRACE"
"ஆயினும்,EVEN_IF"
"பையத்,SLOWLY"
"தணந்தனை,LEFT"
"யாகி,BEING"
"உய்ம்மோ,LIVE"
"நும்மூர்,YOUR_VILLAGE"
"ஒண்தொடி,BRIGHT_BANGLE"
"முன்கை,FOREARM"
"ஆயமும்,TROOP"
"தண்துறை,COOL_GHAT"
"யூரன்,CHIEFTAIN"
"பண்டென,OLD_SAY"
"படற்கே,FOR_FAME"
"செவியிற்,EAR"
"கேட்பினும்,EVEN_IF_HEAR"
"சொல்லிறந்து,WORD_EXCEED"
"வெகுள்வோள்,ANGRY_WOMAN"
"கண்ணிற்,EYE"
"காணின்,IF_SEE"
"எனாகுவள்கொல்,WILL_SAY"
"நறுவீ,SWEET_FLOWER"
"ஐம்பால்,FIVE_HAIR"
"மகளிர்,WOMEN"
"ஆடும்,DANCE"
"தைஇத்,?"
"தண்கயம்,COOL_TANK"
"போல,LIKE"
"பலர்படிந்து,MANY_BOW"
"உண்ணுநின்,EAT_YOUR"
"பரத்தை,MISTRESS"
"மார்பே,CHEST"
"வெண்நுதல்,WHITE_FOREHEAD"
"கம்புள்,?"
"அரிக்குரல்,SOUNDING_VOICE"
"பேடை,FEMALE"
"தண்நறும்,COOL_FRAGRANT"
"பழனத்து,MEADOW"
"கிளையோடு,WITH_HERD"
"ஆலும்,?"
"மறுவில்,FLAWLESS"
"யானர்மலிகேழ்,?"
"ஊரநீ,CHIEFTAIN_YOU"
"சிறுவரின்,LIKE_CHILDREN"
"இனைய,GRIEVE"
"செய்தி,DEED"
"நகாரோ,WILL_LAUGH"
"பெரும,LORD"
"நின்,YOUR"
"கண்டிசிணோரே,THOSE_WHO_SEE"
"வெண்தலைக்,WHITE_HEAD"
"குருகின்,HERON"
"மென்பறை,SOFT_DRUM"
"விளிக்குறல்,SOUND"
"நீள்வயல்,LONG_FIELD"
"நண்ணி,REACHING"
"இமிழும்,RESOUND"
"ஊர,OH_CHIEFTAIN"
"எம்,WE"
"இவன்,HE"
"நல்குதல்,GIVING"
"அரிது,DIFFICULT"
"நும்மனை,YOUR_HOUSE"
"மடந்தையொடு,WITH_WOMAN"
"தலைப்பெய்தீமே,MAY_YOU_MEET"
"பகன்றைக்,PAKANRAI"
"கண்ணி,GARLAND"
"பல்ஆன்,MANY_COWS"
"கோவலர்,COWHERDS"
"கரும்பு,SUGARCANE"
"குணிலா,?"
"மாங்கனி,MANGO_FRUIT"
"உதிர்க்கும்,SHEDS"
"யாணர்,RENEWAL"
"ஊரைநின்,CHIEFTAIN_YOUR"
"மனையோள்,WIFE"
"யாரையும்,ANYONE"
"புலக்கும்,BE_ANGRY"
"எம்மைமற்றெவனோ,US_WHAT_ELSE"
"வண்டுறை,BEE_RESIDENCE"
"நயவரும்,PLEASANT"
"வளமலர்ப்,RICH_FLOWER"
"பொய்கைத்,POND"
"தண்துறை,COOL_GHAT"
"யூரனை,CHIEFTAIN"
"எவ்வை,?"
"எம்வயின்,US"
"வருதல்,COMING"
"வேண்டுதும்,WANT"
"என்ப,SAY"
"தொல்லேம்போல்,LIKE_OLD_US"
"யாம்,WE"
"அதுவேண்டுதுமே,THAT_WANT"
"அம்மவாழி,AH_LONG_LIVE"
"பாண,OH_BARD"
"எவ்வைக்கு,?"
"எவன்,WHAT"
"பெரிது,GREAT"
"அளிக்கும்,GIVES"
"என்ப,SAY"
"பழனத்து,MEADOW"
"வண்டு,BEE"
"தாதூதும்,POLLEN_SUCK"
"ஊரன்,CHIEFTAIN"
"பெண்டென,WOMAN_SAY"
"விரும்பின்று,NOT_DESIRE"
"அவள்தன்,HER"
"பண்பே,NATURE"
"மகிழ்நன்,HUSBAND"
"மாண்குணம்,GOOD_QUALITY"
"வண்டு,BEE"
"கொண்டனகொல்,TOOK"
"வண்டின்,OF_BEE"
"மாண்குணம்,GOOD_QUALITY"
"மகிழ்நன்,HUSBAND"
"கொண்டான்கொல்,TOOK"
"அன்ன,SUCH"
"தாகலும்,BEING"
"அறியாள்,NOT_KNOWING"
"எம்மொடு,WITH_US"
"புலக்கும்,BE_ANGRY"
"அவன்,HIS"
"புதல்வன்,SON"
"தாயே,MOTHER"
"நெறிமருப்பு,STRAIGHT_TUSK"
"எருமை,BUFFALO"
"நீலைரும்,?"
"போத்து,MALE"
"வெறிமலர்ப்,FRAGRANT_FLOWER"
"பொய்கை,POND"
"ஆம்பல்,AMPA_LILY"
"மயக்கும்,MIXES"
"கழனி,FIELD"
"யூரன்,CHIEFTAIN"
"மகளிவள்,DAUGHTER"
"பழன,MEADOW"
"வெதிரின்,BAMBOO"
"கொடிப்பிணையலளே,CREEPER_GARLAND_SHE"
"கருங்கோட்டு,BLACK_BRANCH"
"எருமை,BUFFALO"
"செங்கண்,RED_EYE"
"புனிற்றுஆக்,?"
"காதற்,LOVING"
"குழவிக்கு,TO_CALF"
"ஊறு,FLOW"
"முலை,BREAST"
"மடுக்கும்,GIVES"
"நுந்தை,YOUR_FATHER"
"நும்மூர்,YOUR_VILLAGE"
"வருதும்,WILL_COME"
"ஒண்தொடி,BRIGHT_BANGLE"
"மடந்தை,LADY"
"நின்னையாம்,YOU_WE"
"பெறினே,IF_GET"
"எருமைநல்,GOOD_BUFFALO"
"ஏற்றினம்,BULL_HERD"
"மேயல்,GRAZING"
"அருந்தென,DIFFICULT"
"பசுமோ,?"
"ரோடமோடு,?"
"ஆம்பல்,AMPA_LILY"
"ஒல்லா,?"
"செய்த,MADE"
"இனைய,GRIEVE"
"மன்ற,INDEED"
"பல்பொழில்,MANY_GROVES"
"தாதுண,POLLEN_EAT"
"வெறுக்கைய,WEALTH"
"ஆகி,BEING"
"இவள்,SHE"
"போதவிழ்,FLOWER_BLOOM"
"முச்சி,?"
"யூதும்,BLOWS"
"வண்டே,BEE"
"மள்ளர்,WARRIORS"
"அன்ன,LIKE"
"தடங்கோட்டு,BROAD_TUSKED"
"எருமை,BUFFALO"
"மகளிர்,WOMEN"
"அன்ன,LIKE"
"துணையோடு,WITH_MATE"
"வதியும்,LIVES"
"நிழல்முதிர்,SHADE_RICH"
"இலஞ்சிப்,?"
"பழனத்ததுவே,MEADOW"
"கழனித்,FIELD"
"தாமரை,LOTUS"
"மலரும்,BLOOMS"
"கவின்பெறு,BEAUTIFUL"
"சுடர்நூதல்,?"
"தந்தை,FATHER"
"ஊரே,VILLAGE"
"கருங்கோட்டு,BLACK_BRANCH"
"எருமை,BUFFALO"
"கயிறுபரிந்து,ROPE"
"அசைஇ,RESTING"
"நெடுங்கதிர்,LONG_EAR"
"நெல்லின்,RICE"
"நாள்மேயல்,DAY_GRAZING"
"ஆரும்,EAT"
"புனல்முற்,WATER_FRONT"
"றூரன்,CHIEFTAIN"
"பகலும்,DAY"
"படர்மலி,GRIEF_FILLED"
"அருநோய்,DIFFICULT_SICKNESS"
"செய்தனன்,DID"
"எமக்கே,FOR_US"
"அணிநடை,BEAUTIFUL_WALK"
"எருமை,BUFFALO"
"ஆடிய,BATHED"
"அள்ளல்,MUD"
"மணிநிற,GEM_COLOR"
"நெய்தல்,NEYDAL_LILY"
"ஆமபலொடு,WITH_AMPA"
"கலிக்கும்,ABOUNDS"
"கழனி,FIELD"
"யூரன்,CHIEFTAIN"
"மகளிவள்,DAUGHTER"
"பழன்,FRUIT"
"ஊரன்,CHIEFTAIN"
"பாயல்,SLEEP"
"இன்துணையே,SWEET_COMPANION"
"பகன்றை,PAKANRAI"
"வான்மலர்,WHITE_FLOWER"
"மிடைந்த,ABUNDANT"
"கோட்டை,TUSK"
"கருந்தாள்,DARK_LEG"
"எருமைக்,BUFFALO"
"கன்று,CALF"
"வெரூஉம்,FEARS"
"பொய்கை,POND"
"யூரன்,CHIEFTAIN"
"மகளிவள்,DAUGHTER"
"பொய்கைப்,POND"
"பூவினும்,THAN_FLOWER"
"நறுந்தண்ணியளே,FRAGRANT_COOL_SHE"
"தண்புணல்,COOL_WATER"
"ஆடும்,BATHES"
"தடங்கோட்டு,BROAD_TUSKED"
"எருமை,BUFFALO"
"திண்பிணி,STRONG_BINDING"
"அம்பியின்,?"
"தோன்றும்,APPEARS"
"ஊர,OH_CHIEFTAIN"
"ஒண்டொடி,BRIGHT_BANGLE"
"மடமகள்,GENTLE_DAUGHTER"
"இவளினும்,THAN_HER"
"நுந்தையும்,YOUR_FATHER"
"யாயும்,MOTHER"
"துடியரோ,?"
"நின்னே,YOU"
"பழனப்,MEADOW"
"பாகல்,PAAGAL"
"முயிறுமூசு,?"
"குடம்பை,NEST"
"கழனி,FIELD"
"யெருமை,BUFFALO"
"கதிரொடு,WITH_EAR"
"மயக்கும்,MIXES"
"பூக்க,FLOWER"
"அஞல்,?"
"யூரன்,CHIEFTAIN"
"மகளிவள்,DAUGHTER"
"நோய்க்கு,TO_SICKNESS"
"மருந்து,MEDICINE"
"தாகிய,BECAME"
"பணைத்தோளோளே,DRUM_SHOULDER_SHE"
"புனலாடு,WATER_BATHER"
"மகளிர்,WOMEN"
"இட்ட,PLACED"
"ஒள்ளிழை,BRIGHT_JEWEL"
"மணலாடு,SAND_PLAY"
"சிமையத்து,?"
"எருமை,BUFFALO"
"கிளைக்கும்,?"
"யாணர்,RENEWAL"
"யூரன்,CHIEFTAIN"
"மகளிவள்,DAUGHTER"
"பாணர்,BARDS"
"நரம்பினும்,THAN_STRING"
"இன்கிளவியளே,SWEET_WORDS_SHE"
"அன்னை,MOTHER"
"வாழிவேண்,LONG_LIVE_QUEEN"
"டன்னை,?"
"உதுக்காண்,LOOK"
"ஏர்கொடிப்,PLOUGH_FLAG"
"பாசடும்பு,?"
"பரிய,RIP"
"ஊர்பு,?"
"இழிபு,?"
"நெய்தல்,NEYDAL_LILY"
"மயக்கி,CONFUSE"
"வந்தன்று,CAME"
"நின்மகள்,YOUR_DAUGHTER"
"பூப்போல்,FLOWER_LIKE"
"உண்கண்,PAINTED_EYE"
"மரீஇய,ACCEPTED"
"நோய்க்கு,TO_SICKNESS"
"மருந்து,MEDICINE"
"தாகிய,BECAME"
"கொண்கன்,HUSBAND"
"தேரே,CHARIOT"
"நம்மூர்,OUR_VILLAGE"
"நீல்நிற,BLUE_COLOR"
"பெருங்கடல்,GREAT_SEA"
"புள்ளின்,BIRDS"
"ஆனாது,CEASELESS"
"துன்புறு,DISTRESS"
"துயரம்,SORROW"
"நீங்க,LEAVE"
"இன்புற,PLEASURE"
"இசைக்கும்,SOUNDS"
"அவர்தேர்மணிக்குரலே,THEIR_CHARIOT_BELL_SOUND"
"புன்னையொடு,WITH_PUNNAI"
"ஞாழல்,NYAZHAL_TREE"
"பூக்கும்,BLOOMS"
"தண்ணந்துறைவன்,COOL_GHAT_LORD"
"இவட்கு,FOR_HER"
"அமைந்தனனால்,BECAME_FITTING"
"தானே,HE"
"தனக்கு,FOR_HIM"
"அமைந்ததன்று,FITTING"
"இவள்,SHE"
"மாமை,DARK_BEAUTY"
"கவினே,BEAUTY"
"வழிவேண்,?"
"நம்மூர்ப்,OUR_VILLAGE"
"பலர்மடி,?"
"பொழுதின்,TIME"
"நலம்மிக,BEAUTY_MUCH"
"சாஅய்,DIE"
"நள்ளென,SLOWLY"
"வந்த,CAME"
"இயல்தேர்ச்,CHARIOT"
"செல்வக்,WEALTHY"
"கொண்கன்,HUSBAND"
"செல்வன·தூரே,?"
"முழங்குகடல்,ROARING_SEA"
"திரைதரு,WAVE_GIVE"
"முத்தம்,PEARL"
"வெண்மணல்,WHITE_SAND"
"இமைக்கும்,TWINKLES"
"தணந்துறைவன்,COOL_GHAT_LORD"
"வந்தென,CAME"
"பொன்னினும்,THAN_GOLD"
"சிவந்தன்று,TURNED_RED"
"கண்டிசின்,SEE"
"நூதலே,?"
"அவர்நாட்டுத்,THEIR_LAND"
"துதிக்கால்,?"
"அன்னம்,SWAN"
"துணை,COMPANION"
"செத்து,?"
"மிதிக்கும்,TREADS"
"தன்கடல்,HIS_SEA"
"வளையினும்,THAN_BANGLE"
"இலங்கும்,SHINES"
"இவள்,SHE"
"அம்கலிழ்,?"
"ஆகம்,CHEST"
"கண்டிசின்,SEE"
"நினைந்தே,THINKING"
"என்,MY"
"தோழி,FRIEND"
"சுடர்நுதல்,SHINING_FOREHEAD"
"பசப்ப,PALE"
"சாஅய்,DIE"
"படர்,GRIEF"
"மெலிந்து,THIN"
"தண்கடல்,COOL_SEA"
"படுதிரை,FALLING_WAVE"
"கேட்டொறும்,EVERY_HEARING"
"துஞ்சாள்,NOT_SLEEP"
"ஆகுதல்,BEING"
"நோகோயானே,GRIEVE_I"
"கழிய,?"
"முண்டக,MUNDAGAM"
"மலரும்,BLOOMS"
"தண்கடற்,COOL_SEA"
"சேர்ப்பன்,CHIEFTAIN"
"எந்தோள்,MY_SHOULDER"
"துறந்தனன்,LEFT"
"ஆயின்,IF"
"எவன்கொல்,WHY"
"மற்றவன்,THAT_HE"
"நயந்த,LOVED"
"தோளே,SHOULDER"
"நெய்தல்,NEYDAL_LILY"
"நீர்ப்படர்,WATER_SPREAD"
"தூம்பின்,HOLLOW"
"பூக்கெழு,FLOWER_HAVING"
"துறைவன்,GHAT_LORD"
"எந்தோள்,MY_SHOULDER"
"துறந்த,LEFT"
"காலை,TIME"
"எவன்கொல்,WHY"
"பன்னாள்,MANY_DAYS"
"வரும்அவன்,WILL_COME_HE"
"அளித்த,GAVE"
"போழ்தே,TIME"
"புன்னை,PUNNAI_TREE"
"பொன்னிறம்,GOLD_COLOR"
"விரியும்,SPREADS"
"பூக்கெழு,FLOWER_HAVING"
"துறைவனை,GHAT_LORD"
"என்னை,ME"
"என்றும்,EVER"
"யாமே,WE"
"இவ்வூர்,THIS_VILLAGE"
"பிற,OTHER"
"தொன்றாக,?"
"கூறும்,SAY"
"ஆங்கும்,THERE"
"ஆக்குமோ,WILL_MAKE"
"வழியபாலே,?"
"அம்ம,AH"
"தோழி,FRIEND"
"பாணன்,BARD"
"சூழ்கழி,SURROUNDED_BACKWATER"
"மருங்கின்,SIDE"
"நாண்,STRING"
"இரை,PREY"
"கொளீஇ,TAKING"
"சினைக்கயல்,?"
"மாய்க்கும்,DESTROYS"
"துறைவன்,GHAT_LORD"
"கேண்மை,FRIENDSHIP"
"பிரிந்தும்,SEPARATING"
