Word_Original,Hierarchical_Entity_Tag
பக்கத்து,SIDE
அமரர்,GOD
உண்டி,FOOD
மதி,INTELLIGENCE
நிறைவு,FULLNESS
அழிவதின்,OF_DESTRUCTION
வரவு,ARRIVAL
சுருங்க,ACTION_SHRINK
எண்,COUNT
மதி,INTELLIGENCE
நிறை,FULL
உவா,STAR_UVAA
இருள்,DARKNESS
மதி,INTELLIGENCE
போல,LIKE
நாள்,DAY
குறைபடுதல்,ACTION_DECREASE
காணுநர்,PEOPLE_SEE
யாரே,WHO
சேண்,DISTANT
இகந்து,ACTION_EXCEED
கல்,STONE
ஊர்ந்த,ACTION_RIDE
மாண்,EXCELLENT
இழை,JEWEL
வையை,RIVER_VAIYAI
வய,STRONG
த்தணிந்து,ACTION_DECREASE
ஏகு,ACTION_GO
நின்,YOUR
யாணர்,FERTILE
இறு,ACTION_END
நாள்,DAY
பெற,ACTION_GET
மா,GREAT
மயில்,PEACOCK
அன்னார்,PEOPLE_LIKE
மறையில்,IN_SECRET
புணர்,ACTION_UNITE
மைந்தர்,YOUTH
காமம்,DESIRE
கள,ACTION_REJOICE
விட்டு,ACTION_LEAVE
கைகொள்,ACTION_HOLD
கற்பு,CHASTITY
உற்றென,ACTION_RECEIVE
மல்லல்,ACTION_REJOICE
புனல்,WATER
வையை,RIVER_VAIYAI
மா,GREAT
மலை,MOUNTAIN
விட்டு,ACTION_LEAVE
இருத்தல்,ACTION_STAY
இல்லத்து,IN_HOUSE
நீ,YOU
தனிச்,ALONE
சேறல்,ACTION_GO
இளிவரல்,SHAME
என,AS
ஆங்கு,THERE
கடை,END
அழிய,ACTION_DESTROY
நீண்டு,ACTION_LONG
அகன்ற,WIDE
கண்ணாளைக்,EYED
காளை,BULL
படையொடும்,WITH_ARMY
கொண்டு,ACTION_TAKE
பெயர்வானை,ACTION_GO
சுற்றம்,FAMILY
இடை,MIDDLE
நெறித்,PATH
தாக்குற்றது,ACTION_ATTACK
ஏய்ப்ப,ACTION_RESEMBLE
அடல்,STRONG
மதுரை,MADURAI
ஆடற்கு,FOR_DANCE
நீர்,WATER
அமைந்தது,ACTION_SET
யாறு,RIVER
வையை,RIVER_VAIYAI
போர்க்களத்தை,BATTLEFIELD
ஒத்தல்,ACTION_RESEMBLE
ஆற்று,RIVER
அணி,ORNAMENT
வெள்ளாள்,WOMAN
விதிர்ப்போர்,PEOPLE_TREMBLE
மிளிர்,ACTION_SHINE
குந்தம்,SPEAR
ஏந்துவோர்,PEOPLE_HOLD
கொள்வார்,PEOPLE_TAKE
கோல்,STAFF
கொள்ள,ACTION_TAKE
கொடித்,CRUEL
திண்,STRONG
தேர்,CHARIOT
ஏறுவோர்,PEOPLE_RIDE
புள்,BIRD
ஏர்,BEAUTIFUL
புரவி,HORSE
பொலம்,GOLD
படைக்,WEAPON
கைம்மாவை,HORSE
வெள்ள,WHITE
நீர்,WATER
நீத்தத்துள்,IN_RIVER
ஊர்பு,ACTION_MOVE
ஊர்பு,ACTION_MOVE
உழக்குநரும்,PEOPLE_STRUGGLE
கண்,EYE
ஆரும்,ACTION_FILL
சாயற்,SIDE
கழித்,ACTION_REMOVE
துரப்போரை,PEOPLE_CHASE
வண்ண,COLOR
நீர்,WATER
கரந்த,ACTION_HIDE
வட்டு,DISC
விட்டு,ACTION_LEAVE
எறிவோரும்,PEOPLE_THROW
மணம்,AROMA
வரு,ACTION_COME
மாலையின்,OF_EVENING
வட்டிப்போரை,PEOPLE_SPIN
துணி,ACTION_DECIDE
பிணர்,ACTION_TWIST
மருப்பின்,TUSK
நீர்,WATER
எக்குவோரும்,PEOPLE_DRAW
தெரி,ACTION_KNOW
கோதை,HAIRORNAMENT
நல்லார்,GOOD
தம்,THEIR
கேளிர்த்,FRIENDS
திளைக்கும்,ACTION_ENJOY
உருகெமு,ACTION_MELT
தோற்றம்,APPEARANCE
உரைக்குங்கால்,WHENSPEAK
நாளும்,DAILY
பொரு,ACTION_FIGHT
களம்,FIELD
போலும்,LIKE
தகைத்தே,ACTION_SUIT
பரி,HORSE
கவரும்,ACTION_SEIZE
பாய்,ACTION_LEAP
தேரான்,CHARIOTEER
வையை,RIVER_VAIYAI
அகம்,HEART
இளவேனிற்,SPRING
காலத்து,IN_SEASON
ஆடல்,DANCE
நீர்,WATER
அணி,ORNAMENT
வெறி,FRENZY
செறி,ACTION_FILL
மலர்,FLOWER
உறு,ACTION_RECEIVE
கமழ்,ACTION_SMELL
தண்,COOL
தார்,GARLAND
வரை,MOUNTAIN
அகலத்து,IN_CHEST
அவ்,THAT
ஏர்,BEAUTIFUL
அணி,ORNAMENT
நேர்,ACTION_MATCH
இழை,JEWEL
ஒளி,LIGHT
திகழ்,ACTION_SHINE
தகை,BEAUTY
வகை,TYPE
செறி,ACTION_FILL
பொறி,SPOT
புனை,ACTION_ADORN
வினை,ACTION_DO
பொலங்,ACTION_SHINE
கோதையவரொடு,WITH_WOMEN
பாகர்,DRIVER
இறை,LORD
வழை,ACTION_COME
மது,WINE
நுகர்பு,ACTION_ENJOY
களி,ACTION_REJOICE
பரந்து,ACTION_SPREAD
நாகரின்,LIKE_NAGAR
நல்,GOOD
வள,PROSPERITY
வினை,ACTION_DO
வயவு,ACTION_DESIRE
ஏற,ACTION_RISE
நளி,THICK
புணர்மார்,CHEST
காரிகை,BEAUTY
மது,WINE
ஒருவரின்,FROM_ONE
ஒருவர்,ONE
கண்ணின்,OF_EYE
கவர்புற,ACTION_SEIZE
சீர்,EXCELLENCE
அமை,ACTION_SET
பாடற்,OF_POEM
பயத்தால்,BY_FRUIT
கிளர்,ACTION_SHINE
செவி,EAR
தெவி,ACTION_HEAR
உம்பர்,ABOVE
உறையும்,DWELLING
ஒளி,LIGHT
கிளர்,ACTION_SHINE
வான்,SKY
ஊர்பு,ACTION_MOVE
ஆடும்,ACTION_DANCE
அம்பி,BOAT
கரவா,ACTION_NOTHIDE
வழக்கிற்றே,CUSTOM
ஆங்கு,THERE
அதை,THAT
கார்,RAIN
ஒவ்வா,ACTION_NOTRESEMBLE
வேனில்,SUMMER
கலங்கித்,ACTION_BEWILDER
தெளிவரல்,ACTION_CLEAR
நீர்,WATER
ஒவ்வா,ACTION_NOTRESEMBLE
வையை,RIVER_VAIYAI
நினக்கு,YOU
தைந்,TAI
நீராடல்,BATH
கனைக்கும்,ACTION_SOUND
அதிகுரல்,VOICE
கார்,RAIN
வானம்,SKY
நீங்க,ACTION_LEAVE
பனிப்,DEW
படு,ACTION_FALL
பைதல்,ACTION_SORROW
விதலை,ACTION_TREMBLE
பருவத்து,IN_SEASON
ஞாயிறு,SUN
காயா,ACTION_NOTBURN
நளி,THICK
மாரிப்,RAIN
பின்,AFTER
குளத்து,IN_POND
மா,GREAT
இருந்,DARK
திங்கள்,MOON
மறு,BLEMISH
நிறை,FULL
ஆதிரை,STAR_AADHIRAI
விரிநூல்,TEXT
அந்தணர்,BRAHMIN
விழவு,FESTIVAL
தொடங்க,ACTION_BEGIN
புரி,ACTION_DO
நூல்,TEXT
அந்தணர்,BRAHMIN
பொலம்,GOLD
கலம்,VESSEL
ஏற்ப,ACTION_RECEIVE
வெம்பாதாக,ACTION_NOTBURN
வியல்,WIDE
நில,EARTH
வரைப்பு,AREA
என,AS
அம்பா,ARROW
ஆடலின்,OF_DANCE
ஆய்,ACTION_EXAMINE
தொடிக்,BRACELET
கன்னியர்,MAIDENS
முனித்,HOLY
துறை,GHAT
முதல்வியர்,LEADERWOMEN
முறைமை,ORDER
காட்ட,ACTION_SHOW
பனிப்,DEW
புலர்பு,ACTION_DRY
ஆடி,ACTION_BATH
பரு,BIG
மணல்,SAND
அருவியின்,OF_WATERFALL
ஊதை,WIND
ஊர்தர,ACTION_MOVE
உறை,SHELTER
சிறை,WING
வேதியர்,BRAHMINS
நெறி,PATH
நிமிர்,ACTION_RAISE
நுடங்கு,ACTION_TREMBLE
அழல்,FIRE
பேணிய,ACTION_CHERISH
சிறப்பின்,EXCELLENCE
தையல்,WOMAN
மகளிர்,WOMEN
ஈர்,WET
அணி,ORNAMENT
புலர்த்தர,ACTION_DRY
வையை,RIVER_VAIYAI
நினக்கு,YOU
மடை,SLUICE
வாய்த்தன்று,ACTION_BLESS
மையாடல்,ACTION_PLAY
ஆடல்,DANCE
மழ,RAIN
புலவர்,POET
மாறு,ACTION_CHANGE
எழுந்து,ACTION_RISE
பொய்,LIE
ஆடல்,DANCE
ஆடும்,ACTION_DANCE
புணர்ப்பின்,OF_UNION
அவர்,THEY
அவர்,THEY
தீ,FIRE
எரிப்,BURNING
பாலும்,PART
செறி,ACTION_FILL
தவம்,TAPAS
முன்,BEFORE
பற்றியோ,ACTION_HOLD
தாய்,MOTHER
அருகா,ACTION_NOTNEAR
நின்று,ACTION_STAND
தவத்,TAPAS
த்தைந்,TAI
நீராடுதல்,BATH
நீ,YOU
உரைத்தி,ACTION_SPEAK
வையை,RIVER_VAIYAI
நதி,RIVER
மகளிர்,WOMEN
செயல்கள்,ACTIONS
ஆயிடை,IN_PLACE
மா,GREAT
இதழ்,LIP
கொண்டு,ACTION_TAKE
ஓர்,ONE
மட,FOOLISH
மாதர்,WOMEN
நோக்கினாள்,ACTION_LOOK
வேய்,BAMBOO
எழில்,BEAUTY
வென்று,ACTION_WIN
வெறுத்த,ACTION_DESIRE
தோள்,SHOULDER
நோக்கி,ACTION_LOOK
சாய்,ACTION_LEAN
குழை,EARRING
பிண்டித்,ACTION_FORM
தளிர்,LEAF
காதில்,IN_EAR
தையினாள்,ACTION_SEW
பாய்,ACTION_LEAP
குழை,EARRING
நீலம்,BLUE
பகலாக,AS_DAY
தையினாள்,ACTION_SEW
குவளை,FLOWER_KUVALAI
க்குழைக்காதின்,EARRING
கோலச்,ACTION_ADORN
செவியின்,OF_EAR
இவள்,SHE
செரீஇ,ACTION_PLACE
நான்கு,FOUR
விழி,EYE
படைத்தாள்,ACTION_CREATE
என்று,THAT
நெற்றி,FOREHEAD
விழியா,ACTION_NOTBLINK
நிறை,FULL
திலகம்,TILAK
இட்டாளே,ACTION_PLACE
கொற்றவை,GODDESS
கோலம்,ACTION_ADORN
கொண்டு,ACTION_TAKE
ஓர்,ONE
பெண்,WOMAN
பவள,CORAL
வளை,BRACELET
செறித்தாட்,ACTION_TIGHTEN
கண்டு,ACTION_SEE
அணிந்தாள்,ACTION_ADORN
பச்சைக்,GREEN
குவளை,FLOWER_KUVALAI
பசுந்,GREEN
தண்டு,STEM
கொண்டு,ACTION_TAKE
கல்லகாரப்,FLOWER_KALLAGARAM
பூவால்,BY_FLOWER
கண்ணி,HAIRORNAMENT
தொடுத்தாளை,ACTION_STRING
நில்லிகா,ACTION_NOTSTAND
என்பாள்போல்,LIKE_SAYING
நெய்தல்,FLOWER_NEYTHAL
தொடுத்தாளே,ACTION_STRING
மல்லிகா,JASMINE
மாலை,GARLAND
வளாய்,ACTION_GROW
மகளிர்,WOMEN
கருத்தும்,THOUGHT
வேண்டுகோளும்,REQUEST
தண்டு,STEM
தழுவா,ACTION_NOTEMBRACE
தாவு,ACTION_LEAP
நீர்,WATER
வையையுள்,IN_VAIYAI
கண்ட,ACTION_SEE
பொழுதில்,IN_TIME
கடும்,HARD
புனல்,WATER
கை,HAND
வாங்க,ACTION_DRAW
நெஞ்சம்,HEART
அவள்,SHE
வாங்க,ACTION_DRAW
நீடு,ACTION_LONG
புனை,ACTION_ADORN
வாங்க,ACTION_DRAW
நேரிழை,JEWEL
நின்றுழிக்,WHENSTANDING
கண்,EYE
நிற்ப,ACTION_STAND
நீர்,WATER
அவன்,HE
தாழ்வுழி,WHENDOWN
உய்யாது,ACTION_NOTESCAPE
தான்,SELF
வேண்டும்,ACTION_WANT
ஆறு,PATH
உய்ப்ப,ACTION_SEND
ஆயத்துடன்,WITH_GROUP
நில்லாள்,ACTION_NOTSTAND
ஆங்கு,THERE
அவன்,HE
பின்,BEHIND
தொடரூஉ,ACTION_FOLLOW
தாய்,MOTHER
அத்,THAT
திறம்,ACTION_DO
அறியாள்,ACTION_NOTKNOW
தாங்கி,ACTION_BEAR
தனிச்,ALONE
சேறல்,ACTION_GO
ஆயத்தில்,IN_GROUP
கூடு,ACTION_JOIN
என்று,THAT
அரற்றெடுப்ப,ACTION_SHOUT
தாக்கிற்றே,ACTION_ATTACK
சேய்,CHILD
உற்ற,ACTION_RECEIVE
கார்,RAIN
நீர்,WATER
வரவு,ARRIVAL
நீ,YOU
தக்காய்,ACTION_SUIT
தைந்,TAI
நீர்,WATER
நிறம்,COLOR
தெளிந்தாய்,ACTION_CLARIFY
என்மாரும்,PEOPLE_SAY
கழுத்து,NECK
அமை,ACTION_SET
கை,HAND
வாங்காக்,ACTION_NOTDRAW
காதலர்ப்,LOVERS
புல்ல,ACTION_EMBRACE
விழுத்தகை,ACTION_BECOMESTRONG
பெறுக,ACTION_GET
என,AS
வேண்டுதும்,ACTION_ASK
என்மாரும்,PEOPLE_SAY
பூ,FLOWER
வீழ்,ACTION_FALL
அரியின்,OF_TIGER
புலம்ப,ACTION_LONELY
போகாது,ACTION_NOTGO
யாம்,WE
வீழ்வார்,PEOPLE_FALL
ஏமம்,SECURITY
எய்துக,ACTION_REACH
என்மாரும்,PEOPLE_SAY
கிழவர்,OLD
கிழவியர்,OLDWOMEN
என்னாது,NOTSAYING
ஏழ்காறும்,SEVENTIMES
மழ,RAIN
ஈன்று,ACTION_BEAR
மல்லற்,STRONG
கேள்,FRIEND
மன்னுக,ACTION_RULE
என்மாரும்,PEOPLE_SAY
ஒருவன்,ONE
உவந்தவை,LIKED_THINGS
காட்டுதல்,ACTION_SHOW
கண்டார்க்குத்,FOR_SEERS
தாக்கு,ACTION_ATTACK
அணங்கு,GODDESS
இக்,THIS
காரிகை,BEAUTY
காண்மின்,ACTION_SEE
பண்டாரம்,TREASURE
காமன்,GODOFLOVE
படை,WEAPON
உவள்,ACTION_SUIT
கண்,EYE
காண்மின்,ACTION_SEE
நீல்,BLUE
நெய்,OIL
தாழ்,ACTION_HANG
கோதையவர்,WOMEN_WITHHAIRORNAMENTS
விலக்க,ACTION_REMOVE
நில்லாது,ACTION_NOTSTAND
பூ,FLOWER
ஊது,ACTION_BLOW
வண்டினம்,BEE
யாழ்,LUTE
கொண்ட,ACTION_TAKE
கொளை,ACTION_CATCH
கேண்மின்,ACTION_HEAR
கொளைப்,ACTION_CATCH
பொருள்,MEANING
தெரிதர,ACTION_KNOW
கொளுத்தாமல்,ACTION_NOTBURN
குரல்,VOICE
கொண்ட,ACTION_TAKE
கிளை,BRANCH
க்கு,FOR
உற்ற,ACTION_RECEIVE
உழை,NEAR
சுரும்பின்,OF_BEE
கேழ்,COLOR
கெழு,ACTION_ABOUND
பாலை,PALAI
இசை,MELODY
ஒர்மின்,ACTION_HEAR
பண்,MELODY
கண்டு,ACTION_SEE
திறன்,SKILL
எய்தாப்,ACTION_NOTATTAIN
பண்,MELODY
தாளம்,RHYTHM
பெற,ACTION_GET
பாடி,ACTION_SING
கொண்ட,ACTION_TAKE
இன்,SWEET
இசைத்த்,ACTION_SOUND
தாளம்,RHYTHM
கொளை,ACTION_CATCH
சீர்க்கும்,EXCELLENCE
விரித்து,ACTION_SPREAD
ஆடும்,ACTION_DANCE
தண்,COOL
தும்பியினம்,BEE
காண்மின்,ACTION_SEE
தான்,SELF
வீழ்,ACTION_FALL
பூ,FLOWER
நெரித்தாளை,ACTION_CRUSH
முனை,ACTION_BEGIN
கெழு,ACTION_ABOUND
சின,ANGER
நெஞ்சின்,HEART
முன்,BEFORE
எறிந்து,ACTION_THROW
பின்னும்,AGAIN
கனை,ACTION_SOUND
வரல்,ACTION_COME
ஒரு,ONE
தும்பி,BEE
காய்,ACTION_BECOMEANGRY
சினத்து,OF_ANGER
இயல்,NATURE
காண்மின்,ACTION_SEE
என,AS
ஆங்கு,THERE
தலைமகன்,HERO
கேட்ப,ACTION_HEAR
தோழி,FRIEND
வையையை,VAIIYAI
நோக்கிக்,ACTION_LOOK
கூறுதல்,ACTION_SPEAK
இன்ன,SUCH
பண்பின்,OF_NATURE
நின்,YOUR
தைந்,TAI
நீராடல்,BATH
மின்,LIGHTNING
இழை,JEWEL
நறு,FRAGRANT
நுதல்,FOREHEAD
மகள்,DAUGHTER
மேம்பட்ட,ACTION_EXCELLED
கன்னிமை,MAIDENHOOD
கனியாக்,ACTION_NOTRIPEN
கைக்கிளை,FRIENDSHIP
காம,LOVE
இன்,SWEET
இயல்,NATURE
மாண்,EXCELLENT
தேர்ச்சி,ACTION_LEARN
இசை,MELODY
பரிபாடல்,PARIPADAL
முன்,BEFORE
முறை,ORDER
செய்,ACTION_DO
தவத்தின்,OF_TAPAS
இம்,THIS
முறை,ORDER
இயைந்தேம்,ACTION_UNITE
மறு,BLEMISH
முறை,ORDER
அமையத்தும்,IN_TIME
இயைக,ACTION_UNITE
நறு,FRAGRANT
நீர்,WATER
வையை,RIVER_VAIYAI
நய,GOODNESS
த்தகு,ACTION_SUIT
நிறையே,FULLNESS
வையை,RIVER_VAIYAI
(கார்ப்,RAIN
பருவத்து,IN_SEASON
வையை,RIVER_VAIYAI
நீர்,WATER
விழவணியில்,IN_FESTIVALORNAMENT
பல்,MANY
வேறு,DIFFERENCE
வகைப்பட்ட,TYPES
இன்பம்,JOY
கூறி,ACTION_SPEAK
இல்,HOUSE
வகைப்பட்ட,TYPES
இன்பத்தை,JOY
உடைய,POSSESS
நின்னையும்,YOU
நினைத்திலர்,ACTION_NOTTHINK
என,AS
வையையை,VAIIYAI
நோக்கி,ACTION_LOOK
தலைமகன்,HERO
கேட்ப,ACTION_HEAR
தோழி,FRIEND
இயற்பழித்தது,ACTION_REPROACH
பாடியவர்,POET
நல்வழுதியார்,POET_NALVAZHUTHIYAR
இசையமைத்தவர்,COMPOSER
நன்னாகனார்,MUSICIAN_NANNAGANAR
பண்,MELODY
பாலையாழ்,MUSIC_PALAYA_YAZH
வையையில்,IN_VAIYAI
கடல்போல்,LIKE_SEA
நீர்,WATER
பெருகி,ACTION_INCREASE
வருதல்,ACTION_COME
வளி,WIND
பொரு,ACTION_FIGHT
மின்னொடு,WITH_LIGHTNING
வான்,SKY
இருள்,DARKNESS
பரப்பி,ACTION_SPREAD
விளிவு,ACTION_DESTROY
இன்று,NOT
கிளையொடு,WITH_BRANCH
மெல்,SOFT
மலை,MOUNTAIN
முற்றி,ACTION_COMPLETE
தளி,DEW
பொழி,ACTION_POUR
சாரல்,SLOPE
ததர்,ACTION_SPREAD
மலர்,FLOWER
தாஅய்,ACTION_BECOME
ஒளி,LIGHT
திகழ்,ACTION_SHINE
உத்தி,STAR_UTHI
உருகெழு,ACTION_MELT
நாகம்,SNAKE
அகரு,ACTION_SPROUT
வழை,ACTION_COME
ஞெமை,ACTION_SMILE
ஆரம்,GARLAND
இனைய,ACTION_BECOME
தகரமும்,TREE_THAKARAM
ஞாழ்லும்,TREE_NJAZHL
தாரமும்,EXCELLENCE
தாங்கி,ACTION_BEAR
நளி,THICK
கடல்,SEA
முன்னியது,ACTION_INTEND
போலும்,LIKE
தீம்,SWEET
நீர்,WATER
வளி,WIND
வரல்,ACTION_COME
வையை,RIVER_VAIYAI
வரவு,ARRIVAL
புனல்,WATER
வரவு,ARRIVAL
காண,ACTION_SEE
மகளிர்,WOMEN
சென்ற,ACTION_GO
வகை,TYPE
வந்து,ACTION_COME
மதுரை,MADURAI
மதில்,WALL
பொரூஉம்,ACTION_FIGHT
வான்மலர்,SKYFLOWER
தாஅய்,ACTION_BECOME
அம்,BEAUTIFUL
தண்,COOL
புனல்,WATER
வையை,RIVER_VAIYAI
யாறு,RIVER
என,AS
கேட்டு,ACTION_HEAR
மின்,LIGHTNING
அவிர்,ACTION_SHINE
ஒளி,LIGHT
இழை,JEWEL
வேயும்,ACTION_THATCH
ஓரும்,ACTION_LOOK
பொன்,GOLD
அடர்ப்,ACTION_CLING
பூம்,FLOWER
புனை,ACTION_ADORN
திருத்துவோரும்,PEOPLE_ADJUST
அகில்கெழு,FRAGRANT_AGIL
சாந்தம்,SANDAL
மாற்றி,ACTION_CHANGE
ஆற்றப்,ACTION_FLOW
புகைகெழு,SMOKY
சாந்தம்,SANDAL
பூசுவோரும்,PEOPLE_SMEAR
கார்,RAIN
கொள்,ACTION_TAKE
கூந்தல்,HAIR
கதுப்பு,HAIR
அமைப்போரும்,PEOPLE_SET
வேர்,ROOT
பிணி,ACTION_BIND
பல்,MANY
மலர்,FLOWER
வேயுமோரும்,PEOPLE_THATCH
புட்டகம்,ACTION_ADORN
பொருந்துவ,ACTION_SUIT
புனைகுவோரும்,PEOPLE_ADORN
கட்டிய,ACTION_TIE
கயில்,ACTION_ADORN
அணி,ORNAMENT
காழ்,CORE
கொள்வோரும்,PEOPLE_TAKE
வாச,FRAGRANT
நறு,FRAGRANT
நெய்,OIL
ஆடி,ACTION_BATH
வான்,SKY
துகள்,DUST
மாசு,BLEMISH
அற,COMPLETELY
கண்ணாடி,MIRROR
வயக்கி,ACTION_STRENGTHEN
வண்ணமும்,COLOR
தேசும்,ACTION_SHINE
ஒளியும்,LIGHT
திகழ,ACTION_SHINE
நோக்கி,ACTION_LOOK
வாச,FRAGRANT
மண,AROMA
த்துவர்,POWDER
வாய்,MOUTH
கொள்வோரும்,PEOPLE_TAKE
இடு,ACTION_PLACE
புனர்,ACTION_UNITE
வளையொடு,WITH_BRACELET
தொடு,ACTION_TOUCH
தோள்வளையார்,WOMEN_WITHARMBANDS
கட்டு,ACTION_TIE
வடக்,NORTH
கழலினர்,PEOPLE_WITHANKLETS
மட்டு,ACTION_SWEETEN
மாலையர்,PEOPLE_WITHGARLANDS
ஓசனை,ACTION_SOUND
கமழும்,ACTION_SMELL
வாச,FRAGRANT
மேனியர்,PEOPLE_WITHBODY
மட,FOOLISH
மா,GREAT
மிசையோர்,PEOPLE_ONTOP
பிடிமேல்,ON_FEMALEELEPHANT
அன்னப்,SWAN
பெரும்படை,GREATARMY
அனையோர்,PEOPLE_LIKE
நீர்,WATER
வரவு,ARRIVAL
காண,ACTION_SEE
சென்ற,ACTION_GO
மைந்தர்,YOUTH
செயல்,ACTION
கடு,ACTION_SHARP
மா,GREAT
கடவுவோரும்,PEOPLE_RIDE
களிறுமேல்,ON_ELEPHANT
கொள்வோரும்,PEOPLE_TAKE
வடி,ACTION_SHARPEN
மணி,JEWEL
நெடுந்,LONG
தேர்,CHARIOT
மா,GREAT
முள்,THORN
பாய்க்குநரும்,PEOPLE_LEAP
விரைபு,ACTION_HURRY
விரைபு,ACTION_HURRY
மிகை,ACTION_EXCEED
மிகை,ACTION_EXCEED
ஈண்டி,ACTION_COME
ஆடல்,DANCE
தலைத்தலை,ONEBYONE
சிறப்ப,ACTION_EXCELL
கூடல்,MARKET
உரைதர,ACTION_SPEAK
வந்தன்று,ACTION_COME
வையை,RIVER_VAIYAI
நீர்,WATER
வையைக்,OF_VAIYAI
கரை,BANK
தர,ACTION_GIVE
வந்தன்று,ACTION_COME
காண்பவர்,PEOPLE_SEE
ஈட்டம்,ACTION_ACCUMULATE
நிவந்தது,ACTION_RISE
நீத்தம்,RIVER
கரைமேலா,ON_BANK
நீத்தம்,RIVER
கவர்ந்தது,ACTION_SEIZE
போலும்,LIKE
காண்பவர்,PEOPLE_SEE
காதல்,LOVE
கண்டவர்,PEOPLE_SAW
காணவருவார்க்கு,FOR_COMINGSEERS
அங்கே,THERE
தாம்,SELF
கண்டவற்றை,THINGSSAW
கூறல்,ACTION_SPEAK
கூடினோர்,PEOPLE_GATHERED
மொழிகள்,WORDS
முற்றும்,ALL
கேட்கப்படாமைக்கு,FOR_NOTHEARING
காரணம்,REASON
உரைத்தல்,ACTION_SPEAK
முன்,BEFORE
துறை,GHAT
நிறை,FULL
அணி,ORNAMENT
நின்றவர்,PEOPLE_STOOD
மொழி,WORD
மொழி,WORD
ஒன்று,ONE
அல,NOT
பலபல,MANY
உடன்,WITH
எழுந்தன்று,ACTION_RISE
அவை,THOSE
எல்லாம்,ALL
தெரிய,ACTION_KNOW
கேட்குநர்,PEOPLE_HEAR
யார்,WHO
அவை,THOSE
கில்லா,ACTION_NOTSTAY
கேள்வி,LEARNING
கேட்டன,ACTION_HEAR
சிலசில,SOME
ஒத்த,ACTION_RESEMBLE
குழலின்,OF_FLUTE
ஒலி,SOUND
எழ,ACTION_RISE
முழவு,DRUM
இமிழ்,ACTION_SOUND
மத்தரி,DRUM_MATHARI
தடாரி,DRUM_THADARI
தண்ணுமை,DRUM_THANNUMAI
மகுளி,DRUM_MAGULI
ஒத்து,ACTION_AGREE
அளந்து,ACTION_MEASURE
சீர்,EXCELLENCE
தூக்கி,ACTION_LIFT
ஒருவர்,ONE
பிற்படார்,PEOPLE_NOTBEHIND
நித்தம்,DAILY
திகழும்,ACTION_SHINE
நேர்,ACTION_MATCH
இறை,LORD
முன்கையால்,BY_FOREARM
அத்,THAT
தக,ACTION_SUIT
அரிவையார்,WOMEN
அளத்தல்,ACTION_MEASURE
காண்மின்,ACTION_SEE
கேட்டன,ACTION_HEAR
கூறல்,ACTION_SPEAK
நாணாள்கொல்,QUESTION_SHAMELESS
தோழி,FRIEND
நயன்,GOODNESS
இல்,NOT_WITHOUT
பரத்தையின்,OF_MISTRESS
தோள்,SHOULDER
நலம்,GOODNESS
உண்டு,ACTION_EAT
துறந்தான்,ACTION_LEAVE
என,AS
ஒருத்தி,ONE_WOMAN
யாணர்,FERTILE
மலி,ACTION_FILL
புனல்,WATER
நீத்தத்து,IN_RIVER
இருங்,DARK
பிடி,ELEPHANT
சேண,DISTANT
வெரிநின்,ACTION_FEAR
சிறந்தானோடு,WITH_EXCELLENT
ஏறினாள்,ACTION_CLIMB
நாணுக்,SHAME
குறைவு,SHORTAGE
இலள்,NOT_NOT
நங்கை,WOMAN
மற்று,AND
என்மரும்,PEOPLE_SAY
கோட்டியுள்,IN_ELEPHANTSTABLE
கொம்பர்,WOMEN_WITHHAIR
குவி,ACTION_ROUND
முலை,BREAST
நோக்குவோன்,PEOPLE_LOOK
ஓட்டை,HOLLOW
மனவன்,MAN
உரம்,STRENGTH
இலி,NOT_NOT
என்மரும்,PEOPLE_SAY
சொறிந்ததூஉம்,ACTION_SCRATCH
சொற்றதூஉம்,ACTION_SPEAK
பற்றாள்,ACTION_NOTTOUCH
நிறம்,COLOR
திரிந்தாள்,ACTION_CHANGE
நெஞ்சத்தை,HEART
நீத்தாள்,ACTION_LEAVE
நெறி,PATH
செல்வான்,PEOPLE_GO
பின்,BEHIND
நிறை,FULLNESS
அஞ்சி,ACTION_FEAR
கழியாமோ,ACTION_NOTLEAVE
அன்பு,LOVE
உற்றால்,ACTION_RECEIVE
என்மரும்,PEOPLE_SAY
பூண்,ORNAMENT
ஆரம்,GARLAND
நோக்கிப்,ACTION_LOOK
புணர்,ACTION_UNITE
முலை,BREAST
பார்த்தான்,ACTION_LOOK
உவன்,ACTION_SUIT
நாணாள்,SHAMELESS
அவன்,HE
இந்,THIS
நாரிகை,WOMAN
என்மரும்,PEOPLE_SAY
கண்டவர்,PEOPLE_SAW
காண,ACTION_SEE
வருவார்க்கு,FOR_COMING
உவந்தவற்றை,LIKED_THINGS
காட்டல்,ACTION_SHOW
அமிர்து,NECTAR
அன,LIKE
நோக்கத்து,IN_LOOK
அணங்கு,GODDESS
ஒருத்தி,ONE_WOMAN
பார்ப்ப,ACTION_LOOK
கமழ்,ACTION_SMELL
கோதை,HAIRORNAMENT
கோலாப்,ACTION_ADORN
புடைத்து,ACTION_PRESS
தன்,HER
மார்பில்,ON_CHEST
இழையினை,JEWEL
கை,HAND
யாத்து,ACTION_TIE
இறுகிறுக்கி,ACTION_TIGHTEN
வாங்கி,ACTION_DRAW
பிழையினை,ERROR
என்ன,ACTION_SAY
பிழை,ERROR
