Word_Original,Hierarchical_Entity_Tag
உருத்துவரு,ANGRILY_COMING
மலிர்,FILLED
நிறைச்,TEARS
செந்நீர்ப்,RED_WATER
பூசல்,NOISE
அல்லது,EXCEPT
வெம்மை,HEAT
அரிது,RARE
நின்,YOUR
அகன்தலை,WIDE_HEADED
நாடே,COUNTRY
அவல்,VALLEY
எறிந்த,THROWN
உலக்கை,PESTLE
வாழைச்,BANANA
சேர்த்தி,NEAR
வளைக்,CURVED
கை,HAND
மகளிர,WOMEN
வள்ளை,LULLABY
கொய்யும்,PICKING
முடந்தை,CURVED
நெல்லின்,RICE
விளை,GROWING
வயல்,FIELD
பரந்த,SPREAD
தடந்தாள்,LONG_LEG
நாரை,HERON
இரிய,SCATTERING
அயிரை,FISH
கொழு,FAT
மீன்,FISH
ஆர்கைய,EATING
மரந்தொறும்,EACH_TREE
குழாஅலின்,GROUP
வெண்கை,WHITE_HAND
மகளிர,WOMEN
வெண்குருகு,WHITE_BIRD
ஓப்பும்,DRIVING
அழியா,IMPERISHABLE
விழவின்,FESTIVAL
இழியாத்,NOT_DESCENDING
திவவின்,GRANDEUR
வயிரிய,MINSTRELS
மாக்கள்,PEOPLE
பண்,TUNE
அமைத்து,ARRANGING
எழீஇ,RAISING
மன்ற,SQUARE
நண்ணி,APPROACHING
மறுகு,STREET
சிறை,WING
பாடும்,SINGING
அகன்,WIDE
கண்,EYE
வைப்பின்,REGION
நாடு,COUNTRY
மன்,CERTAINLY
அளிய,PITIABLE
விரவு,MIXED
வேறு,DIFFERENT
கூலமொடு,GRAIN
குருதி,BLOOD
வேட்ட,DESIRING
மயிர்,HAIR
புதை,COVERED
மாக்கண்,GREAT_EYE
கடிய,GUARDED
கழற,SAYING
அமர்,BATTLE
கோள்,TAKING
நேர்,STRAIGHT
இகந்து,SURPASSING
ஆர்,DIFFICULT
எயில்,FORTRESS
கடக்கும்,CROSSING
பெரும்,GREAT
பல்,MANY
யானைக்,ELEPHANT
குட்டுவன்,KUTTUVAN
வரம்பில்,BOUNDLESS
தானை,ARMY
பரவா,NOT_PRAISING
ஊங்கே,BEFORE
இணர்,CLUSTER
ததை,THICK
ஞாழல்,NYAGRODHA_TREE
கரை,SHORE
கெழு,POSSESSING
பெருந்துறை,GREAT_FORD
மணிக்,GEM
கலத்து,VESSEL
அன்ன,LIKE
மா,GREAT
இதழ்,PETAL
நெய்தல்,WATER_LILY
பாசடை,GREEN_LEAF
பனிக்கழி,COOL_BACKWATER
துழைஇ,SEARCHING
புன்னை,PUNNAI_TREE
வால்,WHITE
இணர்ப்படு,CLUSTER
சினை,BRANCH
குருகு,BIRD
இறைகொள்ளும்,SETTLING
அல்குறு,EVENING
கானல்,GROVE
ஓங்கு,HIGH
மணல்,SAND
அடைகரை,SHORE
தாழ,HANGING
அடும்பு,IPOMOEA
மலைந்த,WEARING
புணரி,WAVE
வளை,CONCH
ஞரல,SOUNDING
இலங்கு,SHINING
நீர்,WATER
முத்தமொடு,PEARL
வார்,STRING
துகிர்,CORAL
எடுக்கும்,TAKING
தண்,COOL
கடல்,SEA
படப்பை,GARDEN
மென்பாலனவும்,SOFT_SIDE
காந்தள்,KANTHAL_FLOWER
அங்,BEAUTIFUL
கண்ணிக்,GARLAND
கொலை,MURDER
வில்,BOW
வேட்டுவர்,HUNTERS
செங்கோட்டு,RED_HORN
ஆமான்,DEER
ஊனொடு,FLESH
காட்ட,SHOWING
மதன்,GENTLENESS
உடை,POSSESSING
வேழத்து,ELEPHANT
வெண்கோடு,WHITE_TUSK
கொண்டு,TAKING
பொன்,GOLD
உடை,POSSESSING
நியமத்து,MARKET
பிழி,SYRUP
நொடை,WORD
கொடுக்கும்,GIVING
குன்று,HILL
தலைமணந்த,TOUCHING_HEAD
புன்புல,DRY_FIELD
வைப்பும்,REGION
காலம்,SEASON
அன்றியும்,BESIDES
கரும்பு,SUGARCANE
அறுத்து,CUTTING
ஒழியாது,NOT_CEASING
அரிகால்,PLOUGH
அவித்து,EXTINGUISHING
பல,MANY
பூ,FLOWER
விழவின்,FESTIVAL
தேம்பாய்,HONEY_FLOWING
மருதம்,MARUTHAM_TREE
முதல்படக்,BEGINNING
கொன்று,DESTROYING
வெண்தலை,WHITE_HEAD
செம்புனல்,RED_WATER
பரந்து,SPREADING
வாய்,MOUTH
மிகுக்கும்,INCREASING
பல,MANY
சூழ்,SURROUNDING
பதப்பர்,REGION
பரிய,SPREADING
வெள்ளத்து,FLOOD
சிறை,WING
கொள்,TAKING
பூசலின்,NOISE
புகன்ற,PRAISED
ஆயம்,GROUP
முழவு,DRUM
இமிழ்,RESOUNDING
மூதூர்,ANCIENT_CITY
விழவுக்,FESTIVAL
காணூஉ,SEEING
பெயரும்,RETURNING
செழும்,PROSPEROUS
பல்,MANY
வைப்பி,REGIONS
பழனப்,WETLAND
பாலும்,SIDE
ஏனல்,MILLET
உழவர்,FARMERS
வரகு,FINGER_MILLET
மீது,UPON
இட்ட,PLACED
கான்,FOREST
மிகு,GREAT
குளவிய,CARDAMOM
அன்பு,LOVE
சேர்,JOINED
இருக்கை,SEAT
மென்தினை,SOFT_MILLET
நுவணை,GRAIN
முறை,ORDER
முறை,ORDER
பகுக்கும்,DIVIDING
புன்புலம்,DRY_FIELD
தழீஇய,EMBRACING
புறவு,GROVE
அணி,BEAUTY
வைப்பும்,REGION
பல்,MANY
பூஞ்செம்மல்,FLOWER_CLUSTER
காடு,FOREST
பயம்,FRUIT
மாறி,CHANGING
அரக்கத்தன்ன,CORAL_LIKE
நுண்மணல்,FINE_SAND
கோடு,EDGE
கொண்டு,TAKING
ஒண்ணுதல்,BRIGHT_FOREHEAD
மகளிர,WOMEN
கழலொடு,ANKLET
மறுகும்,WANDERING
விண்,SKY
உயர்ந்து,RISING
ஓங்கிய,ELEVATED
கடற்றவும்,SEA
பிறவும்,OTHERS
பணை,DRUM
கெழு,POSSESSING
வேந்தரும்,KINGS
வேளிரும்,CHIEFTAINS
ஒன்றுமொழிந்து,UNITING
கடலவுங்,SEA
காட்டவும்,FOREST
அரண்,FORTRESS
வலியார்,STRONG_ONES
நடுங்க,TREMBLING
முரண்,OPPOSITION
மிகு,GREAT
கடுங்குரல்,LOUD_VOICE
விசும்பு,SKY
அடைபு,REACHING
அதிரக்,THUNDERING
கடுஞ்சினங்,FIERCE_ANGER
கடாஅய்,FLOWING_MUSTH
முழங்கு,ROARING
மந்திரத்து,CHANT
அருந்திறல்,DIFFICULT_DEED
மரபின்,TRADITION
கடவுள்,GOD
பேணியர்,CHERISHING
உயர்ந்தோன்,ELEVATED_ONE
ஏந்திய,HELD
அரும்,RARE
பெறல்,OBTAINING
பிண்டம்,BALL
கருங்கண்,BLACK_EYED
பேய்மகள்,SHE_DEMON
கை,HAND
புடையூஉ,CLAPPING
நடுங்க,TREMBLING
நெய்த்தோர்,GHEE
தூஉய,SPRINKLING
நிறை,FULL
மகிழ்,HAPPINESS
இரும்பலி,GREAT_OFFERING
எறும்பும்,ANTS
மூசா,NOT_SWARMING
இறும்பூது,MIRACLE
மரபின்,TRADITION
கருங்கண்,BLACK_EYED
காக்கையொடு,CROW
பருந்து,EAGLE
இருந்து,SITTING
ஆர,ENJOYING
ஓடாப்,NOT_FLEEING
பூட்கை,STRENGTH
ஒண்,BRIGHT
பொறிக்,MARK
கழல்கால்,ANKLET_LEG
பெருஞ்சமம்,GREAT_BATTLEFIELD
ததைந்த,THICK
செருப்புகல்,BATTLE
மறவர்,WARRIORS
உருமு,THUNDER
நிலன்,EARTH
அதிர்க்கும்,MAKE_THUNDER
குரலொடு,VOICE
கொளை,RHYTHM
புணர்ந்து,JOINING
பெருஞ்சோறு,GREAT_RICE
உகுத்தற்கு,TO_SCATTER
எறியும்,STRIKING
கடுஞ்சின,FIERCE_ANGER
வேந்தே,KING
நின்,YOUR
தழங்கு,RESOUNDING
குரல்,VOICE
முரசே,DRUM
பதிகம்,PREFACE
இமையவரம்பன்,IMAYAVARAMBAN
தம்பி,BROTHER
அமைவர,GENTLY
உம்பர்,SKY
காட்டை,FOREST
தன்,HIS
கோல்,SCEPTRE
நிறீஇ,ESTABLISHING
அகப்பா,INNER_FORT
எறிந்து,STRIKING
பகல்,DAY
தீ,FIRE
வேட்டு,WISHING
மதி,MOON
உறழ்,RESEMBLING
மரபின்,TRADITION
முதியரைத்,ELDERS
தழீஇ,EMBRACING
கண்ணகன்,WIDE_EYED
வைப்பின்,REGION
மண்,EARTH
வகுத்து,DIVIDING
ஈத்து,GIVING
கருங்களிற்று,BLACK_ELEPHANT
யானை,ELEPHANT
புணர்,JOINED
நிரை,LINE
நீட்டி,EXTENDING
இரு,TWO
கடல்,SEA
நீணரும்,LONG_WATER
ஒரு,ONE
பகல்,DAY
ஆடி,BATHING
அயிரை,FISH
பரைஇ,SPREADING
ஆற்றல்,STRENGTH
சால்,POSSESSING
முன்போடு,FRONT
ஒடுங்கா,NOT_HUMBLE
நல்,GOOD
இசை,FAME
உயர்ந்த,ELEVATED
கேள்வி,LEARNING
நெடும்பாரதாயனார்,NEDUMBARATHANAR
முந்து,BEFORE
உற,TOUCHING
காடு,FOREST
போந்த,WENT
பல்யானை,MANY_ELEPHANT
செல்கெழு,WEALTH_POSSESSING
குட்டுவனை,KUTTUVAN
பாலைக்கெளதமனார்,PALAIGAUTHAMANAR
பாடினார்,SANG
பத்துப்பாட்டு,TEN_SONGS
குன்று,HILL
தலைமணந்து,TOUCHING_HEAD
குழூஉ,GATHERING
கடல்,SEA
உடுத்த,SURROUNDED
மண்,EARTH
கெழு,POSSESSING
ஞாலத்து,WORLD
மாந்தர்,PEOPLE
ஒராங்கு,TOGETHER
கை,HAND
சுமந்து,CARRYING
அலறும்,CRYING
பூசல்,NOISE
மாதிரத்து,DIRECTIONS
நால்,FOUR
வேறு,DIFFERENT
நனந்தலை,SPACIOUS
ஒருங்கு,TOGETHER
எழுந்து,RISING
ஒலிப்ப,SOUNDING
தெள்,CLEAR
உயர்,HIGH
வடி,SHARP
மணி,BELL
எறியுநர்,STRIKERS
கல்லென,NOISILY
உண்ணாப்,NOT_EATING
பைஞ்ஞிலம்,GREEN_FIELD
பனித்துறை,COOL_FORD
மண்ணி,TAKING
வண்டு,BEE
ஊது,BLOW
பொலி,ABUNDANT
தார்த்,GARLAND
திரு,PROSPERITY
ஞெமர்,BRILLIANCE
அகலத்து,CHEST
கண்,EYE
பொரு,FIGHTING
திகிரிக்,WHEEL
கமழ்,FRAGRANT
குரல்,VOICE
துழாஅய்,TULASI
அலங்கல்,GARLAND
செல்வன்,WEALTHY_ONE
சேவடி,RED_FOOT
பரவி,PRAISING
நெஞ்சு,HEART
மலி,FILLED
உவகையர்,HAPPY
துஞ்சு,SLEEPING
பதிப்,PLACE
பெயர,RETURNING
மணி,GEM
நிற,COLORED
மையிருள்,DARKNESS
அகல,WIDENING
நிலா,MOONLIGHT
விரிபு,SPREADING
கோடு,HORN
கூடு,JOINING
மதியம்,MOON
இயல்,NATURE
உற்றாங்கு,LIKE
துளங்கு,SHAKING
குடி,FAMILY
விழுத்திணை,GOOD_TRIBES
திருத்தி,CORRECTING
முரசு,DRUM
கொண்டு,TAKING
ஆண்,MALE
கடன்,DUTY
இறுத்த,PERFORMED
நின்,YOUR
பூண்,ORNAMENT
கிளர்,SHINING
வியன்,WIDE
மார்பு,CHEST
கருவி,CLOUD
வானம்,SKY
தண்,COOL
தளி,RAIN
தலைஇய,LEADING
வட,NORTH
தெற்கு,SOUTH
விலங்கி,CROSSING
விலகு,DEVIATING
தலைத்து,HEAD
எழிலிய,CLOUD
பனி,DEW
வார்,FLOWING
விண்டு,OPENING
விறல்,VICTORY
வரை,MOUNTAIN
அற்றே,LIKE
கடவுள்,GOD
அஞ்சி,FEARING
வானத்து,SKY
இழைத்த,MADE
தூங்கு,HANGING
எயில்,FORTRESS
கதவம்,GATE
காவல்,GUARD
கொண்ட,TAKEN
எழூஉ,MOAT
நிவந்தன்ன,RISEN_LIKE
பரேர்,STRONG
எறுழ்,STRENGTH
முழவுத்,DRUM
தோள்,SHOULDER
வெண்திரை,WHITE_WAVE
முந்நீர்,THREE_WATERS
வளைஇய,SURROUNDED
உலகத்து,WORLD
வண்,BOUNTIFUL
புகழ்,FAME
நிறுத்த,ESTABLISHED
வகை,METHOD
சால்,POSSESSING
செல்வத்து,WEALTH
வண்டன்,BEE
அனையை,LIKE
மன்,CERTAINLY
நீயே,YOU
வண்டுபட,BEE_ATTRACTING
ஒலிந்த,SOUNDING
கூந்தல்,HAIR
அறம்,RIGHTEOUSNESS
சால்,POSSESSING
கற்பின்,CHASTITY
குழைக்கு,EARRING
விளக்கு,LAMP
ஆகிய,BECAME
ஒண்ணுதல்,BRIGHT_FOREHEAD
பொன்னின்,GOLD
இழைக்கு,JEWEL
விளக்காகிய,BECOME_LAMP
அவ்வாங்கு,BEAUTIFUL
உந்தி,NAVEL
விசும்பு,SKY
வழங்கு,MOVING
மகளிர,WOMEN
உள்ளும்,INSIDE
சிறந்த,EXCELLED
செம்மீன்,RED_STAR
அனையள்,LIKE
நின்,YOUR
தொல்,ANCIENT
நகர்ச்,CITY
செல்வி,PROSPEROUS_WOMAN
நிலன்,EARTH
அதிர்பு,SHAKING
இரங்கல,RESOUNDING
ஆகி,BEING
வலன்,RIGHT
ஏர்பு,PRAISING
வியன்,WIDE
பணை,DRUM
முழங்கும்,RESOUNDING
வேல்,SPEAR
மூசு,GATHERING
அழுவத்து,BATTLEFIELD
அடங்கிய,SUBDUED
புடையல்,ANKLET
பொங்கழல்,GOLDEN_ANKLET
நோன்,STRONG
தாள்,LEG
ஒடுங்காத்,NOT_HUMBLE
தெவ்வர்,ENEMIES
ஊக்கு,ASPIRATION
அறக்,COMPLETELY
கடைஇ,DRIVING
புறக்கொடை,OUTSIDE_GIFT
எறியார்,NOT_STRIKING
நின்,YOUR
மறப்படை,SECRET_ARMY
கொள்ளுநர்,TAKERS
நகைவர்க்கு,FOR_LAUGHERS
அரணம்,FORTRESS
ஆகி,BEING
பகைவர்க்கு,FOR_ENEMIES
சூர்,DEMON
நிகழ்ந்தற்று,OCCURRED_LIKE
நின்,YOUR
தானை,ARMY
போர்,WAR
மிகு,GREAT
குருசில்,PRINCE
நீ,YOU
மாண்டனை,EXCELLED
பலவே,MANY
மாண்டனை,EXCELLED
பலவே,MANY
போர்,WAR
மிகு,GREAT
குருசில்,PRINCE
நீ,YOU
மாதிரம்,DIRECTIONS
விளக்கும்,ILLUMINATING
சால்பும்,NOBILITY
செம்மையும்,RIGHTEOUSNESS
முத்து,PEARL
உடை,POSSESSING
மருப்பின்,TUSK
மழ,YOUNG
களிறு,ELEPHANT
பிளிற,TRUMPETING
மிக்கு,EXCEEDING
எழு,RISING
கடுந்தார்,FIERCE_GARLAND
துய்த்தலை,SLEEPING_HEAD
சென்று,GOING
துப்புத்,STRENGTH
துவர்,FATIGUE
போக,GOING
பெருங்கிளை,GREAT_RELATIVES
உவப்ப,DELIGHTING
ஈத்து,GIVING
ஆன்று,BEING_SUFFICIENT
ஆனா,UNCEASING
இடனுடை,SPACIOUS
வளனும்,WEALTH
துளங்கு,SHAKING
குடி,FAMILY
திருத்திய,CORRECTED
வலம்படு,RIGHTEOUS
வென்றியும்,VICTORY
எல்லாம்,ALL
எண்ணின்,IF_COUNT
இடு,PLACING
கழங்கு,DICE
தபுந,LEAVE
கொன்,KILLING
ஒன்று,ONE
மருண்டனென்,CONFUSED
அடு,FIGHTING
போர்க்,WAR
கொற்றவ,VICTORIOUS_ONE
நெடுமிடல்,GREAT_STRENGTH
சாயக்,FALLING
கொடு,CRUEL
மிடல்,STRENGTH
துமியப்,BREAKING
பெருமலை,GREAT_MOUNTAIN
யானையொடு,ELEPHANT
புலம்,FIELD
கெட,PERISHING
இறுத்து,ENCAMPING
தடந்தாள்,LONG_LEG
நாரை,HERON
படிந்து,SETTLING
இரை,PREY
கவரும்,SEIZING
முடந்தை,CURVED
நெல்லின்,RICE
கழை,BAMBOO
அமல்,ABUNDANT
கழனிப்,FIELD
பிழையா,FAULTLESS
விளையுள்,PRODUCE
நாடு,COUNTRY
அகப்படுத்து,CAPTURING
வையா,NOT_PLACING
மாலையர்,GARLANDED_ONES
வசையுநர்க்,BLAMERS
கறுத்த,ANGRY
பகைவர்,ENEMIES
தேஎத்து,COUNTRY
ஆயினும்,EVEN_IF
சினவாய்,ANGRY_MOUTH
ஆகுதல்,BEING
இறும்பூதால்,MIRACLE
பெரிதே,GREAT
இறும்பூதால்,MIRACLE
பெரிதே,GREAT
கொடித்தேர்,BANNERED_CHARIOT
அண்ணல்,CHIEFTAIN
வடி,SHARP
மணி,BELL
அணைத்த,EMBRACED
பணை,DRUM
மருள்,RESEMBLING
நோன்,STRONG
தாள்,LEG
கடி,GUARDED
மரத்தான்,TREE
களிறு,ELEPHANT
அணைத்து,EMBRACING
நெடு,LONG
நீர,WATER
துறை,FORD
கலங்க,CONFUSING
மூழ்த்து,PLUNGING
இறுத்த,ENCAMPED
வியன்,WIDE
தானையொடு,ARMY
புலம்,FIELD
கெட,PERISHING
நெரிதரும்,CRUSHING
வரம்பு,BOUNDARY
இல்,WITHOUT
வெள்ளம்,FLOOD
வாள்,SWORD
மதில்,WALL
ஆக,BEING
வேல்,SPEAR
மிளை,FOREST
உயர்த்து,RAISING
வில்,BOW
இசை,SOUND
உமிழ்ந்த,SPEWING
வைம்முள்,SHARP_THORN
அம்பின்,ARROW
செவ்வாய்,RED_MOUTH
எஃகம்,SPEAR
வளைஇய,SURROUNDED
அகழின்,MOAT
கார்,RAIN
இடி,THUNDER
உருமின்,THUNDER
உரறும்,SOUNDING
முரசின்,DRUM
கால்,WIND
வழங்கு,MOVING
ஆர்,DIFFICULT
எயில்,FORTRESS
கருதின்,IF_THINK
போர்,WAR
எதிர்,OPPOSING
வேந்தர்,KINGS
ஒரூஉப,FEAR
நின்னே,YOU
ஒரூஉப,FEAR
நின்னை,YOU
ஒரு,ONE
பெரு,GREAT
வேந்தே,KING
ஓடாப்,NOT_FLEEING
பூட்கை,STRENGTH
ஒண்,BRIGHT
பொறிக்,MARK
கழல்,ANKLET
கால்,LEG
இரு,TWO
நிலம்,EARTH
தோயும்,TOUCHING
விரி,SPREADING
நூல்,THREAD
அறுவையர்,GARMENTS
செவ்,RED
உளைய,HOOVES
மா,HORSE
ஊர்ந்து,RIDING
நெடும்,LONG
கொடிய,BANNER
தேர்,CHARIOT
மிசையும்,UPON
ஓடை,CLOTH
விளங்கும்,SHINING
உருகெழு,FORM_POSSESSING
புகர்,SPOT
நுதல்,FOREHEAD
பொன்,GOLD
அணி,ADORNED
யானை,ELEPHANT
முரண்,OPPOSITION
சேர்,JOINED
எருத்தினும்,NECK
மன்,PERMANENT
நிலத்து,EARTH
அமைந்த,ESTABLISHED
மாறா,UNCHANGING
மைந்தர்,STRONG_ONES
மாறு,CHANGE
நிலை,POSITION
தேய,DIMINISHING
முரைசு,DRUM
உடைப்,POSSESSING
பெருஞ்சமம்,GREAT_BATTLEFIELD
ததைய,THICKENING
ஆர்ப்பு,SHOUT
எழ,RISING
அரைசு,KING
பட,FALLING
கடக்கும்,CROSSING
ஆற்றல்,POWER
புரை,SUITABLE
சால்,POSSESSING
மைந்த,STRENGTH
நீ,YOU
ஓம்பல்மாறே,PROTECT
புரை,SUITABLE
சால்,POSSESSING
மைந்த,STRENGTH
நீ,YOU
ஓம்பல்மாறே,PROTECT
உரை,WORD
சான்றனவால்,POSSESSING
பெருமை,GREATNESS
நின்,YOUR
வென்றி,VICTORY
இருங்களிற்று,DARK_ELEPHANT
யானை,ELEPHANT
இலங்கு,SHINING
வால்,WHITE
மருப்பொடு,TUSK
நெடும்,LONG
தேர்த்,CHARIOT
திகிரி,WHEEL
தாய,SPREAD
வியன்,WIDE
களத்து,BATTLEFIELD
அளகு,FEATHER
உடைச்,POSSESSING
சேவல்,ROOSTER
கிளை,RELATIVES
புகா,NOT_ENTERING
ஆர,EATING
தலை,HEAD
துமிந்து,CUT
எஞ்சிய,REMAINING
மெய்,BODY
ஆடு,DANCING
பறந்தலை,BATTLEFIELD
அந்தி,EVENING
மாலை,EVENING
விசும்பு,SKY
கண்டன்ன,LIKE_SEEING
செஞ்சுடர்,RED_LIGHT
கொண்ட,TAKING
குருதி,BLOOD
மன்றத்து,SQUARE
பேஎய்,DEMON
ஆடும்,DANCING
வெல்போர்,VICTORIOUS_WAR
வீயா,IMPERISHABLE
யாணர்,RENEWAL
நின்,YOUR
வயினானே,PLACE
வீயா,IMPERISHABLE
யாணர்,RENEWAL
நின்,YOUR
வயினானே,PLACE
தாவாது,NOT_JUMPING
ஆகும்,WILL_BE
மலி,ABUNDANT
பெறு,OBTAIN
வயவே,STRENGTH
மல்லல்,ABUNDANCE
உள்ளமொடு,HEART
வம்பு,STRANGENESS
அமர்க்,BATTLE
கடந்து,CROSSING
செரு,WAR
மிகு,GREAT
முன்பின்,FRONT
மறவரொடு,WARRIORS
தலைச்சென்று,PROCEEDING
பனை,PALMYRA
தடி,STEM
புனத்தின்,FIELD
கை,HAND
தடிபு,STRIKING
பலவுடன்,MANY
யானை,ELEPHANT
பட்ட,DIED
வாள்,SWORD
மயங்கு,CONFUSED
கடுந்தார்,FIERCE_GARLAND
மாவும்,HORSE
மாக்களும்,PEOPLE
படுபிணம்,DEAD_BODY
உணீஇயர்,TO_EAT
பொறித்த,ENGRAVED
போலும்,LIKE
புள்ளி,SPOT
எருத்தின்,NECK
புன்புற,DRY_SIDE
எருவை,VULTURE
பெடை,FEMALE
புணர்,JOINED
சேவல்,MALE
குடுமி,CREST
எழாலொடு,RISING
கொண்டு,TAKING
கிழக்கு,EAST
இழிய,SLIDING
நிலம்,EARTH
இழி,SLIDING
நிவப்பின்,RISING
நீள்,LONG
நிரை,LINE
பல,MANY
சுமந்து,CARRYING
உரு,FORM
எழு,RISING
கூளியர்,GHOSTS
உண்டு,EATING
மகிழ்ந்து,HAPPY
ஆட,DANCING
குருதிச்,BLOOD
செம்புனல்,RED_WATER
ஒழுகச்,FLOWING
செருப்பல,MANY_BATTLES
செய்குவை,YOU_DO
வாழ்க,LONG_LIVE
நின்,YOUR
வளனே,WEALTH
வாழ்க,LONG_LIVE
நின்,YOUR
வளனே,WEALTH
நின்னுடை,YOUR
வாழ்க்கை,LIFE
வாய்மொழி,TRUTHFUL_SPEECH
வாயர்,SPEAKERS
நின்,YOUR
புகழ்,FAME
ஏத்தப்,PRAISING
பகைவர்,ENEMIES
ஆர,EATING
பழங்கண்,OLD_EYES
அருளி,COMPASSION
நகைவர்,LAUGHERS
ஆர,EATING
நன்கலம்,FINE_VESSELS
சிதறி,SCATTERING
ஆன்று,BEING_SUFFICIENT
அவிந்து,SUBSIDING
அடங்கிய,CONTROLLED
செயிர்,FAULT
தீர்,PURE
செம்மால்,GOOD_ONE
வான்,SKY
தோய்,TOUCHING
நல்,GOOD
இசை,FAME
உலகமொடு,WORLD
உயிர்ப்பத்,BREATHING
துளங்கு,SHAKING
குடி,FAMILY
திருத்திய,CORRECTED
வலம்படு,RIGHTEOUS
வென்றியும்,VICTORY
மா,GREAT
இரும்,DARK
புடையல்,ANKLET
மாக்,GREAT
கழல்,ANKLET
புனைந்து,WEARING
மன்,PERMANENT
எயில்,FORTRESS
எறிந்து,STRIKING
மறவர்த்,WARRIORS
தரீஇ,BRINGING
தொல்,ANCIENT
நிலைச்,POSITION
சிறப்பின்,GLORY
நின்,YOUR
நிழல்,SHADE
வாழ்நர்க்கு,FOR_LIVERS
கோடு,HORN
அற,WITHOUT
வைத்த,PLACED
கோடாக்,UNSWERVING
கொள்கையும்,PRINCIPLE
நன்று,GOOD
பெரிது,GREATLY
உடையையால்,YOU_HAVE
நீயே,YOU
வெந்திறல்,SUCCESSFUL_DEED
வேந்தே,KING
இவ்வுலகத்தோர்க்கே,FOR_THIS_WORLD_PEOPLE
உலகத்தோரே,WORLD_PEOPLE
பலர்,MANY
மன்,CERTAINLY
செல்வர்,WEALTHY
எல்லார்,ALL
உள்ளும்,INSIDE
நின்,YOUR
நல்,GOOD
இசை,FAME
மிகுமே,EXCEEDS
வளந்தலை,WEALTH_HEAD
மயங்கிய,CONFUSED
பைதிரம்,BARREN_LAND
திருத்திய,CORRECTED
களங்காய்க்,KALANGAY
கண்ணி,GARLAND
நார்முடிச்சேரல்,NARMUDICHERAL
எயில்,FORTRESS
முகம்,FACE
சிதைய,DESTROYING
தோட்டி,GOAD
ஏவலின்,COMMAND
தோட்டி,GOAD
தந்த,GIVEN
தொடி,BRACELET
மருப்பு,TUSK
யானை,ELEPHANT
செவ்,RED
உளைக்,MANE
கலிமா,JOYFUL_HORSE
ஈகை,GIVING
வான்,SKY
கழல்,ANKLET
செயல்,DEED
அமை,CONTAINING
கண்ணிச்,GARLAND
சேரலர்,SERALAR
வேந்தே,KING
பரிசிலர்,GIFT_RECEIVERS
வெறுக்கை,POSSESSIONS
பாணர்,MINSTRELS
நாள்,DAY
அவை,ASSEMBLY
வாணுதல்,BEAUTIFUL_FOREHEAD
கணவ,HUSBAND
மள்ளர்,WARRIORS
ஏறே,BULL
மை,FAULT
அற,WITHOUT
விளங்கிய,SHINING
வடு,SCAR
வாழ்,LIVE
மார்பின்,CHEST
வசை,BLAME
இல்,WITHOUT
செல்வ,WEALTH
வானவரம்ப,SKY_BOUNDARY
இனியவை,SWEET_THINGS
பெறினே,IF_OBTAIN
தனி,ALONE
தனி,ALONE
நுகர்கேம்,WE_ENJOY
தருக,GIVE
என,SAYING
விழையாத்,NOT_DESIRING
தா,FAULT
இல்,WITHOUT
நெஞ்சத்து,HEART
பகுத்து,DIVIDING
ஊண்,FOOD
தொகுத்த,COLLECTED
ஆண்மைப்,MASCULINITY
பிறர்க்கு,FOR_OTHERS
என,SAYING
வாழ்தி,YOU_LIVE
நீ,YOU
ஆகன்மாறே,BEING
பிறர்க்கு,FOR_OTHERS
என,SAYING
வாழ்தி,YOU_LIVE
நீ,YOU
ஆகன்மாறே,BEING
எமக்கில்,NOT_FOR_US
என்னார்,NOT_SAYING
நின்,YOUR
மறம்,VALOR
கூறு,SAYING
குழாத்தர்,GROUPS
துப்புத்துறை,STRENGTH_REALM
போகிய,GONE
வெப்பு,HEAT
உடைத்,POSSESSING
தும்பைக்,THUMBAI
கறுத்த,ANGRY
தெவ்வர்,ENEMIES
கடி,GUARDED
முனை,BATTLEFRONT
அலற,CRYING
எடுத்து,RAISING
எறிந்து,STRIKING
இரங்கும்,RESOUNDING
ஏவல்,SERVICE
வியன்,WIDE
பணை,DRUM
உரும்,THUNDER
என,SAYING
அதிர்பட்டு,THUNDERING
முழங்கி,RESOUNDING
செரு,WAR
மிக்கு,EXCEEDING
அடங்கார்,NOT_SUBDUED
ஆர்,DIFFICULT
அரண்,FORTRESS
வாட,DRYING
செல்லும்,GOING
காலன்,DEATH
அனைய,LIKE
கடுஞ்சின,FIERCE_ANGER
முன்ப,FRONT
வாலிதின்,QUICKLY
நூலின்,THREAD
இழையா,NOT_WEAVING
நுண்,FINE
மயிர்,HAIR
இழைய,WEAVING
பொறித்த,ENGRAVED
போலும்,LIKE
புள்ளி,SPOT
எருத்தின்,NECK
புன்புறப்,DRY_SIDE
புறவின்,GROVE
கண,GROUP
நிரை,LINE
அலற,CRYING
அலந்தலை,SUFFERING_HEAD
வேலத்து,ACACIA
உலவை,DRY_BRANCH
அம்,BEAUTIFUL
சினைச்,BRANCH
சிலம்பி,SPIDER
கோலிய,MADE
அலங்கல்,GARLAND
போர்வையின்,COVERING
இலங்கு,SHINING
மணி,GEM
மிடைந்த,INTERSPERSED
பசும்,GREEN
பொன்,GOLD
படலத்து,LAYER
அவிர்,SHINING
இழை,JEWEL
தைஇ,INSERTING
மின்,LIGHTNING
