Word_Original,Hierarchical_Entity_Tag
வால்,WHITE
மருப்பு,TUSK
ஒருத்தலோட,ONE_MALE
ஆய்,BEAUTIFUL
பொறி,SPOTS
உழுவை,LEOPARD
தாக்கிய,ATTACKED
பொழுதின்,TIME
வேங்கை,FLAME_TREE
அம்,BEAUTIFUL
சினை,BRANCH
என,SAY
விறல்,VALOR
புலி,TIGER
முற்றியும்,SURROUNDED
பூம்,FLOWER
பொறி,SPOTS
யானைப்,ELEPHANT
புகர்,SPOT
முகம்,FACE
குறுகியும்,APPROACHING
வலி,STRENGTH
மிகு,GREAT
வெகுளியான்,ANGER
வாள்,SWORD
உற்ற,TOUCHED
மன்னரை,KINGS
நயன்,GOOD
நாடி,SEEKING
நட்பு,FRIENDSHIP
ஆக்கும்,MAKES
வினைவர்,DOERS
போல்,LIKE
மறிதரும்,TURNING
அயம்,DEPTH
இழி,FLOWING
அருவிய,WATERFALL
அணி,BEAUTIFUL
மலை,MOUNTAIN
நல்,GOOD
நாட,COUNTRY
ஏறு,BULL
இரங்கு,RESOUNDING
இருள்,DARKNESS
இடை,PLACE
இரவினில்,NIGHT
பதம்,PLACE
பெறாஅன்,NOT_GETTING
மாறினென்,CHANGED
என,SAY
கூறி,SAYING
மனம்,HEART
கொள்ளும்,TAKES
தான்,HE
என்ப,SAY
கூடுதல்,UNITING
வேட்கையான்,DESIRE
குறி,SIGN
பார்த்து,LOOKING
குரல்,SOUND
நொச்சிப்,NOCCI_TREE
பாடு,SONG
ஓர்க்கும்,LISTENS
செவியோட,EAR
பைதலேன்,SUFFERING
யான்,I
ஆக,BEING
அரும்,DIFFICULT
செலவு,JOURNEY
ஆர்,FULL
இடை,PLACE
அருளி,MERCY
வந்து,COMING
அளி,LOVE
பெறாஅன்,NOT_GETTING
வருந்தினென்,SUFFERED
என,SAY
பல,MANY
வாய்விடூஉம்,SPEAKS
தான்,HE
என்ப,SAY
நிலை,STEADFAST
உயர்,HIGH
கடவுட்கு,GOD
கடம்,OATH
பூண்டு,TAKING
தன்,HIS
மாட்டு,PLACE
பல,MANY
சூழும்,PLANS
மனத்தோட,HEART
பைதலேன்,SUFFERING
யான்,I
ஆக,BEING
கனை,LOUD
பெயல்,RAIN
நடுநாள்,MIDNIGHT
யான்,I
கண்,EYE
மாற,SLEEPING
குறி,SIGN
பெறாஅன்,NOT_GETTING
புனை,ADORN
இழாய்,JEWEL
என்,MY
பழி,BLAME
நினக்கு,TO_YOU
உரைக்கும்,TELLS
தான்,HE
என்ப,SAY
துளி,RAINDROP
நசை,DESIRE
வேட்கையான்,DESIRE
மிசை,UPON
பாடும்,SINGS
புள்ளின்,BIRD
தன்,HIS
அளி,LOVE
நசை,DESIRE
ஆர்வுற்ற,DESIRING
அன்பினேன்,AFFECTIONATE
யான்,I
ஆக,BEING
என,SAY
ஆங்கு,THUS
கலந்த,MIXED
நோய்,SICKNESS
கைம்மிக,INCREASING
கண்,EYE
படா,NOT_SLEEPING
என்,MY
வயின்,AT
புலந்தாயும்,ANGRY
நீ,YOU
ஆயின்,IF
பொய்யானே,FALSE_ONE
வெல்குவை,WILL_VICTORY
இலங்கு,SHINE
தாழ்,LOW
அருவியோட,WATERFALL
அணி,BEAUTY
கொண்ட,HAVING
நின்,YOUR
மலைச்,MOUNTAIN
சிலம்பு,SLOPE
போல்,LIKE
கூறுவ,THINGS_SAID
கூறும்,SAYS
இலங்கு,SHINE
ஏர்,BEAUTY
எல்வளை,BRIGHT_BRACELET
இவள்,SHE
உடை,POSSESSING
நோயே,SICKNESS
ஒன்று,ONE
இரப்பான்,BEGGAR
போல்,LIKE
எளிவந்தும்,EASILY
சொல்லும்,SAYS
உலகம்,WORLD
புரப்பான்,PROTECTOR
போல்வது,LIKE
ஓர்,A
மதுகையும்,INTOXICATION
உடையன்,POSSESSES
வல்லாரை,SKILLED_ONES
வழிபட்டு,WORSHIPING
ஒன்று,ONE
அறிந்தான்,KNOWN
போல்,LIKE
நல்லார்,GOOD_ONES
கண்,IN
தோன்றும்,APPEARS
அடக்கமும்,HUMILITY
உடையன்,POSSESSES
இல்லோர்,POOR_ONES
புன்கண்,SORROW
ஈகையின்,GENEROSITY
தணிக்க,COOL
வல்லான்,ABLE_ONE
போல்வது,LIKE
ஓர்,A
வன்மையும்,STRENGTH
உடையன்,POSSESSES
அன்னான்,SUCH_ONE
ஒருவன்,ONE_MAN
தன்,HIS
ஆண்தகை,MASCULINITY
விட்டு,LEAVING
என்னை,ME
சொல்லும்,SAYS
சொல்,WORD
கேட்டீ,HEAR
சுடர்,BRIGHT
இழாய்,JEWEL
பல்,MANY
மாணும்,BEAUTY
நின்,YOUR
இன்றி,WITHOUT
அமையலேன்,I_CANNOT_BE
யான்,I
என்னும்,SAYS
அவன்,HE
ஆயின்,IF
அன்னான்,SUCH_ONE
சொல்,WORD
நம்புண்டல்,BELIEVING
யார்க்கும்,FOR_ANYONE
இங்கு,HERE
அரிது,DIFFICULT
ஆயின்,IF
என்,WHAT
உற்ற,HAPPENED
பிறர்க்கும்,FOR_OTHERS
ஆங்கு,THERE
உள,THERE_ARE
கொல்லோ,PERHAPS
நறு,FRAGRANT
நுதால்,FOREHEAD
அறியாய்,NOT_KNOWING
நீ,YOU
வருந்துவல்,I_WILL_SUFFER
யான்,I
என்னும்,SAYS
அவன்,HE
ஆயின்,IF
தமியரே,ALONE
துணிகிற்றல்,DECIDING
பெண்டிர்க்கும்,FOR_WOMEN
அரிது,DIFFICULT
ஆயின்,IF
அளியரோ,PITIFUL
எம்,WE
போல,LIKE
ஈங்கு,HERE
இவன்,THIS_MAN
வலைப்பட்டார்,TRAPPED_ONES
வாழலேன்,I_WONT_LIVE
யான்,I
என்னும்,SAYS
நீ,YOU
நீப்பின்,IF_LEAVE
அவன்,HE
ஆயின்,IF
ஏழையர்,FOOLISH_ONES
என,SAY
பலர்,MANY
கூறும்,SAY
சொல்,WORD
பழி,BLAME
ஆயின்,IF
சூழும்கால்,IF_CONSIDER
நினைப்பது,THINKING
ஒன்று,ONE
அறிகலேன்,I_DONT_KNOW
வருந்துவல்,I_WILL_SUFFER
சூழும்கால்,IF_CONSIDER
நறு,FRAGRANT
நுதால்,FOREHEAD
நம்,OUR
உளே,INSIDE
சூழ்குவாம்,LET_US_CONSIDER
அவனை,HIM
நாண்,SHAME
அட,SUPPRESSING
பெயர்த்தல்,TURNING_BACK
நமக்கும்,FOR_US
ஆங்கு,THERE
ஒல்லாது,NOT_POSSIBLE
பேணினர்,LOVERS
எனப்படுதல்,BEING_CALLED
பெண்மையும்,FEMININITY
அன்று,NOT
அவன்,HE
வௌவினன்,SEIZED
முயங்கும்,EMBRACES
மாத்திரம்,ONLY
வா,COME
என,SAY
கூறுவென்,I_WILL_SAY
போல,LIKE
காட்டி,SHOWING
மற்று,FURTHER
அவன்,HIS
மேஎவழி,WHERE
மேவாய்,JOIN
நெஞ்சே,HEART
ஆம்,COW
இழி,FLOWING
அணி,BEAUTIFUL
மலை,MOUNTAIN
அலர்,FLOWER
வேங்கைத்,FLAME_TREE
தகை,BEAUTY
போல,LIKE
தே,HONEY
மூசு,SWARMING
நனை,BLOSSOM
கவுள்,CHEEK
திசை,DIRECTION
காவல்,GUARD
கொளற்கு,TO_TAKE
ஒத்த,FITTING
வாய்,MOUTH
நில்லா,NOT_STAYING
வலி,STRENGTH
முன்பின்,BEHIND
வண்டு,BEE
ஊது,BLOWING
புகர்,SPOT
முகம்,FACE
படு,FALLING
மழை,RAIN
அடுக்கத்த,SLOPES
மா,GREAT
விசும்பு,SKY
ஓங்கிய,RAISED
கடி,FRAGRANT
மரத்,TREE
துருத்திய,ISLAND
கமழ,FRAGRANT
கடாம்,TEMPLE
திகழ்தரும்,SHINES
பெரு,GREAT
களிற்று,MALE_ELEPHANT
இனத்தொட,HERD
வீங்கு,SWOLLEN
எருத்து,NECK
எறுழ்,STRONG
முன்பின்,BEHIND
இரும்,DARK
புலி,TIGER
மயக்குற்ற,CONFUSED
இகல்,BATTLE
மலை,MOUNTAIN
நல்,GOOD
நாட,COUNTRY
வீழ்,FALLING
பெயல்,RAIN
கங்குலின்,NIGHT
விளி,SOUND
ஓர்த்த,LISTENING
ஒடுக்கத்தால்,HIDING
வாழும்,LIVING
நாள்,DAY
சிறந்தவள்,EXCELLENT_SHE
வருந்து,SUFFER
தோள்,SHOULDER
தவறு,FAULT
உண்டோ,IS_THERE
தாழ்,LOW
செறி,TIGHT
கடும்,SEVERE
காப்பின்,PROTECTION
தாய்,MOTHER
முன்னர்,BEFORE
நின்,YOUR
சாரல்,MOUNTAIN_SLOPE
ஊழுறு,OPENING
கோடல்,FLOWER
போல்,LIKE
எல்,BRIGHT
வளை,BRACELET
உகுபவால்,FALL
இனை,GRIEF
இருள்,DARKNESS
இது,THIS
என,SAY
ஏங்கி,CRYING
நின்,YOUR
வரல்,COMING
நசைஇ,DESIRING
நினை,THINKING
துயர்,SORROW
உழப்பவள்,SUFFERING_SHE
பாடு,SONG
இல்,WITHOUT
கண்,EYE
பழி,BLAME
உண்டோ,IS_THERE
இனையள்,SUCH_SHE
என்று,SAY
எடுத்து,RAISING
அரற்றும்,CRIES
அயல்,SIDE
முன்னர்,BEFORE
நின்,YOUR
சுனைக்,POND
கனை,LOUD
பெயல்,RAIN
நீலம்,BLUE_LILY
போல்,LIKE
கண்,EYE
பனி,TEARS
கலுழ்பவால்,WEEPS
பல்,MANY
நாளும்,DAYS
படர்,SUFFERING
அட,SUPPRESSING
பசலையால்,PALLOR
உணப்பட்டாள்,EATEN_SHE
பொன்,GOLD
உரை,SPEECH
மணி,BELL
அன்ன,LIKE
மாமைக்,DARK_BEAUTY
கண்,EYE
பழி,BLAME
உண்டோ,IS_THERE
இன்,SWEET
நுரை,FOAM
செதும்பு,BEE
அரற்றும்,CRIES
செவ்வியுள்,BEAUTY
நின்,YOUR
சோலை,GROVE
மின்,LIGHTNING
உகு,FALLING
தளிர்,TENDER_LEAF
அன்ன,LIKE
மெலிவு,WEAKNESS
வந்து,COMING
உரைப்பதால்,SPEAKS
என,SAY
ஆங்கு,THUS
பின்,AFTER
ஈதல்,GIVING
வேண்டும்,NEED
நீ,YOU
பிரிந்தோள்,SEPARATED_WOMAN
நட்பு,FRIENDSHIP
என,SAY
நீவி,REMOVING
பூங்கண்,FLOWER_EYE
படுதலும்,SLEEPING
அஞ்சுவல்,I_FEAR
தாங்கிய,SUPPORTED
அரும்,DIFFICULT
துயர்,SORROW
அவலம்,DISTRESS
தூக்கின்,IF_LIFT
மருங்கு,SIDE
அறிவாரா,NOT_KNOWING
மலையினும்,THAN_MOUNTAIN
பெரிதே,GREAT
கொடு,CROOKED
வரி,LINE
தாக்கி,ATTACKING
வென்ற,VICTORY
வருத்தமொட,FATIGUE
நெடு,LONG
வரை,MOUNTAIN
மருங்கின்,SIDE
துஞ்சும்,SLEEPS
யானை,ELEPHANT
நனவில்,IN_WAKING
தான்,HE
செய்தது,DONE
மனத்தது,HEART
ஆகலின்,BECAUSE
கனவில்,IN_DREAM
கண்டு,SEEING
கதுமென,SUDDENLY
வெரீஇ,FEARING
புதுவது,NEW
ஆக,AS
மலர்ந்த,BLOOMED
வேங்கையை,FLAME_TREE
அது,THAT
என,SAY
உணர்ந்து,KNOWING
அதன்,ITS
அணி,BEAUTY
நலம்,BEAUTY
முருக்கி,DESTROYING
பேணா,NOT_CARING
முன்பின்,BEHIND
தன்,ITS
சினம்,ANGER
தணிந்து,COOLING
அம்,BEAUTIFUL
மரம்,TREE
காணும்,SEES
பொழுதின்,TIME
நோக்கல்,LOOKING
செல்லாது,NOT_GOING
நாணி,ASHAMED
இறைஞ்சும்,BOWS
நல்,GOOD
மலை,MOUNTAIN
நல்,GOOD
நாட,COUNTRY
போது,FLOWER
எழில்,BEAUTY
மலர்,FLOWER
உண்கண்,BEAUTIFUL_EYE
இவள்,SHE
மாட்டு,TO
நீ,YOU
இன்ன,SUCH
காதலை,LOVE
என்பதோ,IS_IT_SAID
இனிது,SWEET
மற்று,FURTHER
இன்னாதே,UNPLEASANT
மின்,LIGHTNING
ஓரும்,CONSIDER
கண்,EYE
ஆக,AS
இடி,THUNDER
என்னாய்,NOT_SAYING
பெயல்,RAIN
என்னாய்,NOT_SAYING
இன்னது,SUCH_THING
ஓர்,A
ஆர்,FULL
இடை,PLACE
ஈங்கு,HERE
நீ,YOU
வருவதை,COMING
இன்புற,JOYFULLY
அளித்தனை,YOU_FAVORED
இவள்,SHE
மாட்டு,TO
நீ,YOU
இன்ன,SUCH
அன்பினை,AFFECTION
என்பதோ,IS_IT_SAID
இனிது,SWEET
மற்று,FURTHER
இன்னாதே,UNPLEASANT
மணம்,FRAGRANCE
கமழ,EMITTING
மார்பினை,CHEST
மஞ்சு,CLOUD
இவர்,RISING
அடுக்கம்,SLOPES
போழ்ந்து,PIERCING
அணங்கு,GODDESS
உடை,HAVING
ஆர்,FULL
இடை,PLACE
ஈங்கு,HERE
நீ,YOU
வருவதை,COMING
இருள்,DARKNESS
உறழ்,RESEMBLE
இரும்,DARK
கூந்தல்,HAIR
இவள்,SHE
மாட்டு,TO
நீ,YOU
இன்ன,SUCH
அருளினை,MERCY
என்பதோ,IS_IT_SAID
இனிது,SWEET
மற்று,FURTHER
இன்னாதே,UNPLEASANT
ஒளிறு,SHINING
வேல்,SPEAR
வலன்,RIGHT
ஏந்தி,HOLDING
ஒருவன்,ONE_MAN
யான்,I
என்னாது,WITHOUT_SAYING
களிறு,ELEPHANT
இயங்கு,MOVING
ஆர்,FULL
இடை,PLACE
ஈங்கு,HERE
நீ,YOU
வருவதை,COMING
அதனால்,THEREFORE
இரவின்,AT_NIGHT
வாரல்,DONT_COME
ஐய,FRIEND
விரவு,MIXED
வீ,FLOWER
அகல்,BROAD
அறை,CAVE
வரிக்கும்,STRIPES
சாரல்,MOUNTAIN_SLOPE
பகலும்,DAY
பெறுவை,YOU_WILL_GET
இவள்,SHE
தட,SOFT
மென்தோள்,SOFT_SHOULDER
வாங்கு,ATTRACTIVE
கோல்,STAFF
நெல்லொட,PADDY
வாங்கி,PULLING
வரு,COMING
வைகல்,DAY
மூங்கில்,BAMBOO
மிசைந்த,ATE
முழந்தாள்,KNEES
இரும்,DARK
பிடி,FEMALE_ELEPHANT
தூங்கு,SWINGING
இலை,LEAF
வாழை,BANANA_TREE
நளி,THICKET
புக்கு,ENTERING
ஞாங்கர்,SIDE
வருடை,DEER
மட,SOFT
மறி,FAWN
ஊர்வு,RIDING
இடை,PLACE
துஞ்சும்,SLEEPS
இருள்,DARKNESS
தூங்கு,SWINGING
சோலை,GROVE
இலங்கு,SHINE
நீர்,WATER
வெற்ப,MOUNTAIN
அரவின்,SNAKE
பொறியும்,SPOT
அணங்கும்,GODDESS
புணர்ந்த,JOINED
உரவு,STRONG
வில்,BOW
மேல்,UPON
அசைத்த,SWINGING
கையை,HAND
ஓராங்கு,TOGETHER
நிரை,LINE
வளை,BRACELET
முன்கை,FOREARM
என்,MY
தோழியை,FRIEND
நோக்கி,LOOKING
படி,BIRD
கிளி,PARROT
பாயும்,JUMPS
பசும்,GREEN
குரல்,GRAIN_EAR
ஏனல்,FIELD
கடிதல்,DRIVING
மறப்பித்தாய்,MADE_FORGET
ஆயின்,IF
இனி,NOW
நீ,YOU
நெடிது,LONG
உள்ளல்,THINKING
ஓம்புதல்,PROTECTING
வேண்டும்,NEED
இவளே,SHE
பல்,MANY
கோள்,FRUIT
பலவின்,JACKFRUIT_TREE
பயிர்ப்பு,RIPENESS
உறு,HAVING
தீம்,SWEET
கனி,FRUIT
அல்கு,RESIDING
அறை,CAVE
கொண்டு,TAKING
ஊண்,FOOD
அமலை,LEFTOVER
சிறுகுடி,SMALL_VILLAGE
நல்கூர்ந்தார்,POOR_PEOPLE
செல்வ,WEALTHY
மகள்,DAUGHTER
நீயே,YOU
வளியின்,WIND
இகல்,STRENGTH
மிகும்,INCREASES
தேரும்,CHARIOT
களிறும்,ELEPHANT
தளியின்,RAIN
சிறந்தனை,EXCELLED
வந்த,COME
புலவர்க்கு,POETS
அளியொட,MERCY
கைதூவலை,GIVER
அதனால்,THEREFORE
கடு,FAST
மா,ANIMAL
கடவுறூஉம்,DRIVES
கோல்,SCEPTER
போல்,LIKE
எனைத்தும்,HOW_MUCH
கொடுமை,CRUELTY
இலை,NOT
ஆவது,BEING
அறிந்தும்,KNOWING
அடுப்பல்,I_WILL_COOK
வழை,OAK
வளர்,GROWING
சாரல்,MOUNTAIN_SLOPE
வருடை,DEER
நல்,GOOD
மான்,DEER
குழவி,FAWN
வளர்ப்பவர்,RAISERS
போல,LIKE
பாராட்டி,CARING
உழையின்,NEAR
பிரியின்,IF_SEPARATE
பிரியும்,WILL_SEPARATE
இழை,JEWEL
அணி,BEAUTIFUL
அல்குல்,WAIST
என்,MY
தோழியது,FRIEND
கவினே,BEAUTY
சுடர்,BRIGHT
தொடீஇ,BRACELET
கேளாய்,LISTEN
தெருவில்,STREET
நாம்,WE
ஆடும்,PLAY
மணல்,SAND
சிற்றில்,SMALL_HOUSE
காலின்,WIND
சிதையா,NOT_DESTROYED
அடைச்சிய,THATCHED
கோதை,GARLAND
பரிந்து,LOVINGLY
வரிப்,LINE
பந்து,BALL
கொண்டு,TAKING
ஓடி,RUNNING
நோதக்க,PAINFUL
செய்யும்,DOES
சிறு,SMALL
பட்டி,GIRL
மேல்,ABOVE
ஓர்,A
நாள்,DAY
அன்னையும்,MOTHER
யானும்,I
இருந்தேமா,WE_WERE
இல்லிரே,PEOPLE_AT_HOME
உண்ணு,DRINK
நீர்,WATER
வேட்டேன்,I_WANT
என,SAY
வந்தாற்கு,WHO_CAME
அன்னை,MOTHER
அடர்,DENSE
பொன்,GOLD
சிரகத்தால்,POT
வாக்கி,MAKING
சுடர்,BRIGHT
இழாய்,JEWEL
உண்ணு,DRINK
நீர்,WATER
ஊட்டி,FEED
வா,COME
என்றாள்,SHE_SAID
என,SAY
யானும்,I
தன்னை,HER
அறியாது,NOT_KNOWING
சென்றேன்,I_WENT
மற்று,FURTHER
என்னை,ME
வளை,BRACELET
முன்கை,FOREARM
பற்றி,GRASPING
நலிய,PRESSING
தெருமந்திட்டு,BEING_CONFUSED
அன்னாய்,MOTHER
இவன்,THIS_MAN
ஒருவன்,ONE
செய்தது,DONE
காண்,SEE
என்றேனா,I_SAID
அன்னை,MOTHER
அலறி,SCREAMING
படர்தர,SPREADING
தன்னை,HIM
யான்,I
உண்ணு,DRINK
நீர்,WATER
விக்கினான்,CHOKED
என்றேனா,I_SAID
அன்னையும்,MOTHER
தன்னை,HIM
புறம்பு,OUTSIDE
அழித்து,REMOVING
நீவ,STROKING
மற்று,FURTHER
என்னை,ME
கடைக்,END
கண்ணால்,EYE
கொல்வான்,KILLER
போல்,LIKE
நோக்கி,LOOKING
நகை,SMILE
கூட்டம்,GATHERING
செய்தான்,DID
அக்,THAT
கள்வன்,THIEF
மகன்,SON
முறம்,SHIELD
செவி,EAR
மறைப்,HIDDEN
பாய்பு,SPRINGING
முரண்,STRENGTH
செய்த,WHO_DID
புலி,TIGER
செத்து,DYING
மறம்,VALOR
தலைக்கொண்ட,TAKEN_HEAD
நூற்றுவர்,HUNDRED_PEOPLE
தலைவனை,LEADER
குறங்கு,THIGH
அறுத்திடுவான்,CUTTER
போல்,LIKE
கூர்,SHARP
நுதி,POINT
மடுத்து,PLACING
அதன்,ITS
நிறம்,COLOR
சாடி,DESTROYING
முரண்,STRENGTH
தீர்ந்த,REMOVED
நீள்,LONG
மருப்பு,TUSK
எழில்,BEAUTY
யானை,ELEPHANT
மல்லரை,WRESTLERS
மறம்,VALOR
சாய்த்த,DESTROYED
மால்,GOD
போல்,LIKE
தன்,HIS
கிளை,RELATIVES
நாப்பண்,AMONG
கல்,STONE
உயர்,HIGH
நனம்,BROAD
சாரல்,MOUNTAIN_SLOPE
கலந்து,MIXING
இயலும்,MOVES
நாட,COUNTRY
கேள்,LISTEN
தாமரை,LOTUS
கண்ணியை,GARLANDED_ONE
தண்,COOL
நறும்,FRAGRANT
சாந்தினை,SANDALWOOD
நேர்,STRAIGHT
இதழ்க்,PETAL
கோதையாள்,GARLANDED_WOMAN
செய்,DONE
குறி,SIGN
நீ,YOU
வரின்,IF_COME
மணம்,FRAGRANCE
கமழ,EMITTING
நாற்றத்த,SMELL
மலை,MOUNTAIN
நின்று,STANDING
பலி,OFFERING
பெறூஉம்,RECEIVES
அணங்கு,GODDESS
என,SAY
அஞ்சுவர்,FEAR
சிறுகுடியோரே,SMALL_VILLAGE_PEOPLE
ஈர்ந்,MOIST
தண்,COOL
ஆடையை,GARMENT
எல்லி,NIGHT
மாலையை,EVENING
சோர்ந்து,FALLING
வீழ்,FALLING
கதுப்பினாள்,HAIR
செய்,DONE
குறி,SIGN
நீ,YOU
வரின்,IF_COME
ஒளி,LIGHT
திகழ்,SHINE
ஞெகிழியர்,BRACELET
கவணையர்,SLING
வில்லர்,BOWMEN
களிறு,ELEPHANT
என,SAY
ஆர்ப்பவர்,SHOUTERS
ஏனல்,FIELD
காவலரே,GUARDS
ஆர,NECKLACE
மார்பினை,CHEST
அண்ணலை,LORD
அளியை,MERCIFUL_ONE
ஐது,BEAUTIFUL
அகல்,BROAD
அல்குலாள்,WAIST_WOMAN
செய்,DONE
குறி,SIGN
நீ,YOU
வரின்,IF_COME
கறி,SPICE
வளர்,GROWING
சிலம்பில்,MOUNTAIN
வழங்கல்,MOVING
ஆனாப்,UNCEASING
புலி,TIGER
என்று,SAY
ஓர்க்கும்,HEARS
இக்,THIS
கலி,NOISE
கேழ்,NATURE
ஊரே,VILLAGE
என,SAY
ஆங்கு,THUS
விலங்கு,ANIMAL
ஓரார்,NOT_CONSIDER
மெய்,TRUTH
ஓர்ப்பின்,IF_CONSIDER
இவள்,SHE
வாழாள்,WONT_LIVE
இவள்,SHE
அன்றி,EXCEPT
புலம்,FIELD
புகழ்,FAME
ஒருவ,GREAT_ONE
யானும்,I
வாழேன்,WONT_LIVE
அதனால்,THEREFORE
பொதி,PACK
அவிழ்,OPENING
வைகறை,DAWN
வந்து,COMING
நீ,YOU
குறை,FAULT
கூறி,SAYING
வதுவை,MARRIAGE
அயர்தல்,CELEBRATING
வேண்டுவல்,I_WANT
ஆங்கு,THERE
புதுவை,NEW
போலும்,LIKE
நின்,YOUR
வரவும்,COMING
இவள்,SHE
வதுவை,MARRIAGE
நாண்,SHAME
ஒடுக்கமும்,HUMILITY
காண்குவல்,I_WILL_SEE
யானே,I
வறன்,DRYNESS
உறல்,HAPPENING
அறியாத,NOT_KNOWING
வழை,OAK
அமை,BEAUTIFUL
நறும்,FRAGRANT
சாரல்,MOUNTAIN_SLOPE
விறல்,VALOR
மலை,MOUNTAIN
வியல்,BROAD
அறை,CAVE
வீழ்,LOVING
பிடி,FEMALE_ELEPHANT
உழையதா,NEAR
மறம்,VALOR
மிகு,GREAT
வேழம்,ELEPHANT
தன்,ITS
மாறு,OPPOSITE
கொள்,HAVING
மைந்தினான்,STRENGTH
புகர்,SPOT
நுதல்,FOREHEAD
புண்,WOUND
செய்த,WHO_DID
புய்,SHOULDER
கோடு,TUSK
போல்,LIKE
உயர்,HIGH
முகை,BUD
நறும்,FRAGRANT
காந்தள்,KANTHAL_FLOWER
நாள்,DAY
தோறும்,EVERY
புதிது,NEWLY
ஈன,GIVES_BIRTH
அயம்,DEPTH
நந்தி,PROSPERING
அணிபெற,OBTAINING_BEAUTY
அருவி,WATERFALL
ஆர்த்து,SOUNDING
இழிதரும்,FLOWS
பய,FRUITFUL
மழை,RAIN
தலைஇய,LEADING
பாடு,SONG
சால்,ABOUNDING
விறல்,VALOR
வெற்ப,MOUNTAIN
மறையினின்,SECRETLY
மணந்து,MARRYING
ஆங்கே,THERE
மருவு,AFFECTION
அற,WITHOUT
துறந்த,LEFT
பின்,AFTER
இறை,LORD
வளை,BRACELET
நெகிழ்பு,LOOSENING
ஓட,RUN
ஏற்பவும்,ACCEPTING
ஒல்லும்மன்,POSSIBLE
அயல்,OTHERS
அலர்,GOSSIP
தூற்றலின்,GOSSIPING
ஆய்,BEAUTIFUL
நலன்,BEAUTY
இழந்த,LOST
கண்,EYE
கயல்,CARP
உமிழ்,SPIT
நீர்,WATER
போல,LIKE
கண்,EYE
பனி,TEARS
கலுழாக்கால்,IF_WEEPS
இனிய,SWEET
செய்து,DOING
அகன்று,GONE
நீ,YOU
இன்னாதாத்,UNPLEASANTLY
துறத்தலின்,LEAVING
பனி,TEARS
இவள்,SHE
படர்,SUFFERING
என,SAY
பரவாமை,PRAISING
ஒல்லும்மன்,POSSIBLE
ஊர்,VILLAGE
அலர்,GOSSIP
தூற்றலின்,GOSSIPING
ஒளி,LIGHT
ஓடி,RUNNING
நறு,FRAGRANT
நுதல்,FOREHEAD
பீர்,FLOWER
அலர்,FLOWER
அணி,BEAUTY
கொண்டு,HAVING
பிறை,CRESCENT
வனப்பு,BEAUTY
இழவாக்கால்,IF_LOSE
அஞ்சல்,DONT_FEAR
என்று,SAY
அகன்று,GONE
நீ,YOU
அருளாது,MERCILESS
துறத்தலின்,LEAVING
நெஞ்சு,HEART
அழி,PERISHING
துயர்,SORROW
அட,SUPPRESSING
நிறுப்பவும்,STOPPING
இயையும்மன்,POSSIBLE
நனவினால்,IN_WAKING
நலம்,BEAUTY
வாட,FADE
நலிதந்த,CAUSED_SUFFERING
நடுங்கு,TREMBLING
அஞர்,FEAR
கனவினால்,IN_DREAM
அழிவுற்று,PERISHING
கங்குலும்,NIGHT
ஆற்றாக்கால்,IF_UNABLE
என,SAY
ஆங்கு,THUS
விளியா,NOT_PERISHING
நோய்,SICKNESS
உழந்து,SUFFERING
ஆனா,UNCEASING
என்,MY
தோழி,FRIEND
நின்,YOUR
மலை,MOUNTAIN
முளிவுற,SPROUTING
வருந்திய,SUFFERED
முளை,SPROUT
முதிர,RIPENED
சிறு,SMALL
தினை,MILLET
தளி,RAIN
பெற,OBTAINING
தகைபெற்றாங்கு,OBTAINED_BEAUTY_LIKE
நின்,YOUR
அளி,MERCY
பெற,OBTAINING
நந்தும்,PROSPERS
இவள்,SHE
ஆய்,BEAUTIFUL
நுதல்,FOREHEAD
கவினே,BEAUTY
கொடியவும்,CRUEL
கோட்டவும்,CROOKED
நீர்,WATER
இன்றி,WITHOUT
நிறம்,COLOR
பெற,OBTAIN
பொடி,DUST
அழல்,FIRE
புறந்தந்த,PROTECTED
பூவாப்,FLOWER
பூம்,FLOWER
பொலன்,GOLD
கோதை,GARLAND
தொடி,BRACELET
செறி,TIGHT
யாப்பு,COMPOSITION
அமை,BEAUTIFUL
அரி,LION
முன்கை,FOREARM
அணைத்,BED
தோளாய்,SHOULDER
அடி,FOOT
உறை,RESIDE
அருளாமை,MERCILESSNESS
ஒத்ததோ,IS_IT_FITTING
நினக்கு,FOR_YOU
என்ன,SAYING
நரந்தம்,FRAGRANT_GRASS
நாறு,EMITTING
இரும்,DARK
கூந்தல்,HAIR
எஞ்சாது,WITHOUT_REMAINING
நனி,MUCH
பற்றி,GRASPING
பொலம்,GOLD
புனை,ADORNED
மகரவாய்,MAKARA_MOUTH
நுங்கிய,SUCKED
சிகழிகை,HAIR_BUN
நலம்பெற,OBTAINING_BEAUTY
சுற்றிய,SURROUNDED
குரல்,VOICE
அமை,BEAUTIFUL
ஒரு,ONE
காழ்,STRING
விரல்,FINGER
முறை,ORDER
சுற்றி,TWISTING
மோக்கலும்,KISSING
மோந்தனன்,SMELLED
நறாஅ,HONEY
அவிழ்ந்தன்ன,BLOOMED_LIKE
என்,MY
மெல்,SOFT
விரல்,FINGER
போது,FLOWER
கொண்டு,TAKING
செறாஅ,NOT_ANGRY
செங்கண்,RED_EYE
புதைய,HIDING
வைத்து,KEEPING
